,A,M,V/I
3056,-155.0,175.0,0.02838240109975397
3057,-155.0,185.0,0.027886050097814995
3058,-155.0,195.0,0.027406181512526766
3059,-155.0,205.0,0.026942098419166893
3060,-155.0,215.0,0.02649313281635353
3061,-155.0,225.0,0.02605864278172914
3062,-155.0,235.0,0.025638011271559347
3063,-155.0,245.0,0.025230645688007168
3064,-155.0,255.0,0.024835977730976354
3065,-155.0,265.0,0.024453463281042136
3066,-155.0,275.0,0.02408258219257183
3067,-155.0,285.0,0.02372283795091001
3068,-155.0,295.0,0.023373757187940925
3069,-155.0,305.0,0.0230348890706064
3070,-155.0,315.0,0.02270580458560483
3071,-155.0,325.0,0.022386095745677893
3072,-155.0,335.0,0.022075374741674706
3073,-155.0,345.0,0.02177327306176972
3074,-155.0,355.0,0.021479440595825017
3075,-155.0,365.0,0.021193544739491456
3076,-155.0,375.0,0.020915269509518032
3077,-155.0,385.0,0.02064431467900672
3078,-155.0,395.0,0.020380394939041535
3079,-155.0,405.0,0.020123239091218628
3080,-155.0,415.0,0.01987258927406868
3081,-155.0,425.0,0.019628200225143857
3082,-155.0,435.0,0.0193898385795906
3083,-155.0,445.0,0.01915728220530012
3084,-155.0,455.0,0.018930319574178584
3085,-155.0,465.0,0.018708749168675553
3086,-155.0,475.0,0.018492378922420935
3087,-145.0,-135.0,1.560777816835132
3088,-145.0,-125.0,0.7479236117485424
3089,-145.0,-115.0,0.47863635957038964
3090,-145.0,-105.0,0.3424006434897696
3091,-145.0,-95.0,0.2593173740606105
3092,-145.0,-85.0,0.20293617393446617
3093,-145.0,-75.0,0.1619762158498684
3094,-145.0,-65.0,0.13097151206959262
3095,-145.0,-55.0,0.10707365251552207
3096,-145.0,-45.0,0.08866948295213893
3097,-145.0,-35.0,0.07467890270478494
3098,-145.0,-25.0,0.06421807647078848
3099,-145.0,-15.0,0.0565018112360965
3100,-145.0,-5.0,0.05085348417602277
3101,-145.0,5.0,0.046723718117445356
3102,-145.0,15.0,0.043687120906481566
3103,-145.0,25.0,0.04142359010247804
3104,-145.0,35.0,0.03969595563053743
3105,-145.0,45.0,0.038330850877436776
3106,-145.0,55.0,0.037204775760321884
3107,-145.0,65.0,0.036233846408593104
3108,-145.0,75.0,0.035364545867441276
3109,-145.0,85.0,0.03456458764365906
3110,-145.0,95.0,0.03381506925120217
3111,-145.0,105.0,0.0331049121136002
3112,-145.0,115.0,0.03242744464597171
3113,-145.0,125.0,0.03177845975709126
3114,-145.0,135.0,0.03115514247134847
3115,-145.0,145.0,0.030555478526281536
3116,-145.0,155.0,0.02997792443911051
3117,-145.0,165.0,0.029421220795121168
3118,-145.0,175.0,0.028884285322741725
3119,-145.0,185.0,0.02836615120386263
3120,-145.0,195.0,0.027865931383583058
3121,-145.0,205.0,0.027382797937933315
3122,-145.0,215.0,0.02691597016764089
3123,-145.0,225.0,0.026464707711818566
3124,-145.0,235.0,0.026028306502139248
3125,-145.0,245.0,0.02560609627890611
3126,-145.0,255.0,0.02519743892663142
3127,-145.0,265.0,0.024801727206739586
3128,-145.0,275.0,0.02441838365530161
3129,-145.0,285.0,0.02404685952568617
3130,-145.0,295.0,0.023686633720653008
3131,-145.0,305.0,0.023337211694555455
3132,-145.0,315.0,0.02299812432546629
3133,-145.0,325.0,0.022668926766222553
3134,-145.0,335.0,0.022349197286877412
3135,-145.0,345.0,0.02203853612143037
3136,-145.0,355.0,0.02173656433051486
3137,-145.0,365.0,0.021442922689848775
3138,-145.0,375.0,0.02115727061220028
3139,-145.0,385.0,0.020879285108655152
3140,-145.0,395.0,0.020608659793221067
3141,-145.0,405.0,0.020345103933315855
3142,-145.0,415.0,0.020088341547464902
3143,-145.0,425.0,0.01983811055055634
3144,-145.0,435.0,0.01959416194624431
3145,-145.0,445.0,0.019356259065516426
3146,-145.0,455.0,0.019124176850019922
3147,-145.0,465.0,0.018897701178445307
3148,-145.0,475.0,0.018676628234069608
3149,-145.0,485.0,0.01846076391144336
3150,-135.0,-125.0,1.5545517491113985
3151,-135.0,-115.0,0.7411788913176378
3152,-135.0,-105.0,0.4713719515598686
3153,-135.0,-95.0,0.33465489893206757
3154,-135.0,-85.0,0.251193754058436
3155,-135.0,-75.0,0.19463366239955493
3156,-135.0,-65.0,0.15380907382481826
3157,-135.0,-55.0,0.12334591620000557
3158,-135.0,-45.0,0.10039282685181955
3159,-135.0,-35.0,0.08319991281076963
3160,-135.0,-25.0,0.07047611703105718
3161,-135.0,-15.0,0.061162080832240985
3162,-135.0,-5.0,0.05438693065361418
3163,-135.0,5.0,0.04946228743267561
3164,-135.0,15.0,0.04586384821311311
3165,-135.0,25.0,0.04320157919526425
3166,-135.0,35.0,0.04118900570964516
3167,-135.0,45.0,0.03961798033257222
3168,-135.0,55.0,0.03834045318484263
3169,-135.0,65.0,0.037255308927415146
3170,-135.0,75.0,0.03629714134371777
3171,-135.0,85.0,0.0354256678659091
3172,-135.0,95.0,0.034616729423180004
3173,-135.0,105.0,0.033855827150689695
3174,-135.0,115.0,0.033134053758843186
3175,-135.0,125.0,0.03244571620535833
3176,-135.0,135.0,0.03178698722458386
3177,-135.0,145.0,0.031155142471348495
3178,-135.0,155.0,0.030548124475056622
3179,-135.0,165.0,0.029964289752194794
3180,-135.0,175.0,0.029402260055103997
3181,-135.0,185.0,0.02886083381587709
3182,-135.0,195.0,0.028338932895612765
3183,-135.0,205.0,0.027835570263877445
3184,-135.0,215.0,0.027349830164813963
3185,-135.0,225.0,0.026880855747073946
3186,-135.0,235.0,0.02642784114568486
3187,-135.0,245.0,0.025990026203947504
3188,-135.0,255.0,0.025566692746995787
3189,-135.0,265.0,0.025157161757478917
3190,-135.0,275.0,0.024760791070385983
3191,-135.0,285.0,0.024376973365502062
3192,-135.0,295.0,0.024005134333068508
3193,-135.0,305.0,0.023644730945836516
3194,-135.0,315.0,0.023295249804200103
3195,-135.0,325.0,0.022956205539954963
3196,-135.0,335.0,0.02262713927431398
3197,-135.0,345.0,0.022307617130728288
3198,-135.0,355.0,0.021997228805024235
3199,-135.0,365.0,0.021695586195712116
3200,-135.0,375.0,0.021402322096850602
3201,-135.0,385.0,0.02111708895502768
3202,-135.0,395.0,0.0208395576911063
3203,-135.0,405.0,0.020569416586519753
3204,-135.0,415.0,0.02030637023315422
3205,-135.0,425.0,0.02005013854524524
3206,-135.0,435.0,0.01980045583124425
3207,-135.0,445.0,0.019557069923266873
3208,-135.0,455.0,0.019319741361500085
3209,-135.0,465.0,0.0190882426308035
3210,-135.0,475.0,0.01886235744667255
3211,-135.0,485.0,0.01864188008772245
3212,-135.0,495.0,0.018426614771889248
3213,-125.0,-115.0,1.5471627225399684
3214,-125.0,-105.0,0.7331844153142311
3215,-125.0,-95.0,0.46280724155649045
3216,-125.0,-85.0,0.32562864623764876
3217,-125.0,-75.0,0.24192425780427745
3218,-125.0,-65.0,0.18547360043257577
3219,-125.0,-55.0,0.1452210251247562
3220,-125.0,-45.0,0.11579450828381752
3221,-125.0,-35.0,0.09418984948900039
3222,-125.0,-25.0,0.07841657050233815
3223,-125.0,-15.0,0.06698189723750414
3224,-125.0,-5.0,0.0587273128807969
3225,-125.0,5.0,0.05276768135005816
3226,-125.0,15.0,0.04844279157858544
3227,-125.0,25.0,0.04526841158275452
3228,-125.0,35.0,0.04289256621657444
3229,-125.0,45.0,0.041061353575916275
3230,-125.0,55.0,0.039594628811140266
3231,-125.0,65.0,0.03836880181037042
3232,-125.0,75.0,0.037302940863020925
3233,-125.0,85.0,0.036346288052076875
3234,-125.0,95.0,0.03546777311125052
3235,-125.0,105.0,0.03464838732910362
3236,-125.0,115.0,0.03387627070711912
3237,-125.0,125.0,0.033143767604973035
3238,-125.0,135.0,0.03244571620535835
3239,-125.0,145.0,0.03177845975709131
3240,-125.0,155.0,0.03113927013428565
3241,-125.0,165.0,0.03052600703831485
3242,-125.0,175.0,0.029936913451019058
3243,-125.0,185.0,0.029370491081616643
3244,-125.0,195.0,0.02882542348000097
3245,-125.0,205.0,0.028300527912706954
3246,-125.0,215.0,0.02779472476544945
3247,-125.0,225.0,0.027307017702566102
3248,-125.0,235.0,0.026836480462778617
3249,-125.0,245.0,0.02638224776572045
3250,-125.0,255.0,0.025943508775288712
3251,-125.0,265.0,0.02551950216262024
3252,-125.0,275.0,0.025109512179864877
3253,-125.0,285.0,0.024712865383826936
3254,-125.0,295.0,0.024328927789460355
3255,-125.0,305.0,0.023957102320049113
3256,-125.0,315.0,0.023596826474095993
3257,-125.0,325.0,0.023247570161208445
3258,-125.0,335.0,0.022908833678572202
3259,-125.0,345.0,0.02258014581092574
3260,-125.0,355.0,0.022261062043407907
3261,-125.0,365.0,0.021951162880190743
3262,-125.0,375.0,0.021650052263633382
3263,-125.0,385.0,0.02135735608954035
3264,-125.0,395.0,0.02107272081442662
3265,-125.0,405.0,0.020795812150749604
3266,-125.0,415.0,0.020526313846018773
3267,-125.0,425.0,0.02026392654162041
3268,-125.0,435.0,0.02000836670714385
3269,-125.0,445.0,0.019759365645983514
3270,-125.0,455.0,0.019516668568023525
3271,-125.0,465.0,0.01928003372528745
3272,-125.0,475.0,0.019049231606547316
3273,-125.0,485.0,0.018824044187026937
3274,-125.0,495.0,0.01860426422949786
3275,-125.0,505.0,0.018389694633244566
3276,-115.0,-105.0,1.5383827088484483
3277,-115.0,-95.0,0.723729940656022
3278,-115.0,-85.0,0.45279100316151677
3279,-115.0,-75.0,0.31528907672471845
3280,-115.0,-65.0,0.2316566073126827
3281,-115.0,-55.0,0.1758047975105182
3282,-115.0,-45.0,0.1366871066351431
3283,-115.0,-35.0,0.10876095375087154
3284,-115.0,-25.0,0.08874747530228921
3285,-115.0,-15.0,0.0744239427087666
3286,-115.0,-5.0,0.0641825524214158
3287,-115.0,5.0,0.05684743606011792
3288,-115.0,15.0,0.05156508855313312
3289,-115.0,25.0,0.04772073756000432
3290,-115.0,35.0,0.04487325197849559
3291,-115.0,45.0,0.04270722870962214
3292,-115.0,55.0,0.04099973389559133
3293,-115.0,65.0,0.03959733161187561
3294,-115.0,75.0,0.03839847775280811
3295,-115.0,85.0,0.03733847995935437
3296,-115.0,95.0,0.03637705180942618
3297,-115.0,105.0,0.035489158703175094
3298,-115.0,115.0,0.03465899152092507
3299,-115.0,125.0,0.0338762707071191
3300,-115.0,135.0,0.0331340537588432
3301,-115.0,145.0,0.03242744464597175
3302,-115.0,155.0,0.03175282917024909
3303,-115.0,165.0,0.031107415943090425
3304,-115.0,175.0,0.030488956554277344
3305,-115.0,185.0,0.029895572279157227
3306,-115.0,195.0,0.029325645074410333
3307,-115.0,205.0,0.028777747904611784
3308,-115.0,215.0,0.028250599422015833
3309,-115.0,225.0,0.027743033883305526
3310,-115.0,235.0,0.02725398068857647
3311,-115.0,245.0,0.02678245005149013
3312,-115.0,255.0,0.026327522613858574
3313,-115.0,265.0,0.02588834162709147
3314,-115.0,275.0,0.025464106828785193
3315,-115.0,285.0,0.02505406946073998
3316,-115.0,295.0,0.02465752807537943
3317,-115.0,305.0,0.024273824904496456
3318,-115.0,315.0,0.023902342644643797
3319,-115.0,325.0,0.023542501564400232
3320,-115.0,335.0,0.02319375687096291
3321,-115.0,345.0,0.02285559629388007
3322,-115.0,355.0,0.022527537856593016
3323,-115.0,365.0,0.022209127814568092
3324,-115.0,375.0,0.021899938743928402
3325,-115.0,385.0,0.02159956776775799
3326,-115.0,395.0,0.021307634909357418
3327,-115.0,405.0,0.02102378156312457
3328,-115.0,415.0,0.020747669074698338
3329,-115.0,425.0,0.02047897742270723
3330,-115.0,435.0,0.02021740399501736
3331,-115.0,445.0,0.019962662452837465
3332,-115.0,455.0,0.019714481676449194
3333,-115.0,465.0,0.019472604786711117
3334,-115.0,475.0,0.019236788236845048
3335,-115.0,485.0,0.019006800969358226
3336,-115.0,495.0,0.01878242363328836
3337,-115.0,505.0,0.018563447857279203
3338,-115.0,515.0,0.018349675574304086
3339,-105.0,-95.0,1.5279934975867961
3340,-105.0,-85.0,0.7126617701968498
3341,-105.0,-75.0,0.441302198214487
3342,-105.0,-65.0,0.30382051872389465
3343,-105.0,-55.0,0.22080670575985156
3344,-105.0,-45.0,0.16619073649561547
3345,-105.0,-35.0,0.12873670690595254
3346,-105.0,-25.0,0.10258912552640943
3347,-105.0,-15.0,0.084202049068938
3348,-105.0,-5.0,0.07121939763008799
3349,-105.0,5.0,0.06201226905182036
3350,-105.0,15.0,0.055440187362426084
3351,-105.0,25.0,0.050701043959946776
3352,-105.0,35.0,0.047228755915002335
3353,-105.0,45.0,0.04462313894836564
3354,-105.0,55.0,0.042602917989051754
3355,-105.0,65.0,0.04097421025208824
3356,-105.0,75.0,0.03960759419864478
3357,-105.0,85.0,0.03841952328833823
3358,-105.0,95.0,0.037357225089247145
3359,-105.0,105.0,0.036387492458906226
3360,-105.0,115.0,0.035489158703175094
3361,-105.0,125.0,0.034648387329103594
3362,-105.0,135.0,0.03385582715068969
3363,-105.0,145.0,0.03310491211360023
3364,-105.0,155.0,0.03239084063918167
3365,-105.0,165.0,0.03170995539319761
3366,-105.0,175.0,0.031059360540991735
3367,-105.0,185.0,0.03043668165261495
3368,-105.0,195.0,0.02983991256057686
3369,-105.0,205.0,0.02926731599569235
3370,-105.0,215.0,0.028717357936964453
3371,-105.0,225.0,0.02818866336256682
3372,-105.0,235.0,0.02767998574657206
3373,-105.0,245.0,0.02719018548759783
3374,-105.0,255.0,0.026718214212500032
3375,-105.0,265.0,0.026263102997095382
3376,-105.0,275.0,0.02582395323979142
3377,-105.0,285.0,0.025399929365721587
3378,-105.0,295.0,0.02499025282209138
3379,-105.0,305.0,0.024594197007957706
3380,-105.0,315.0,0.024211082899946383
3381,-105.0,325.0,0.0238402752124419
3382,-105.0,335.0,0.023481178981196185
3383,-105.0,345.0,0.023133236492471163
3384,-105.0,355.0,0.022795924501788686
3385,-105.0,365.0,0.02246875170101323
3386,-105.0,375.0,0.022151256402366766
3387,-105.0,385.0,0.021843004414717877
3388,-105.0,395.0,0.02154358709217048
3389,-105.0,405.0,0.021252619538302875
3390,-105.0,415.0,0.02096973895183195
3391,-105.0,425.0,0.02069460310129905
3392,-105.0,435.0,0.02042688891779084
3393,-105.0,445.0,0.020166291195846994
3394,-105.0,455.0,0.01991252139365099
3395,-105.0,465.0,0.019665306524406782
3396,-105.0,475.0,0.01942438813150805
3397,-105.0,485.0,0.019189521340731534
3398,-105.0,495.0,0.018960473983249886
3399,-105.0,505.0,0.01873702578377081
3400,-105.0,515.0,0.018518967608578612
3401,-105.0,525.0,0.01830610076868568
3402,-95.0,-85.0,1.5158700851490408
3403,-95.0,-75.0,0.7000041309797369
3404,-95.0,-65.0,0.42859728832076277
3405,-95.0,-55.0,0.2917423736969913
3406,-95.0,-45.0,0.21006084265802244
3407,-95.0,-35.0,0.15727462612578888
3408,-95.0,-25.0,0.12179389763632276
3409,-95.0,-15.0,0.09745795463537607
3410,-95.0,-5.0,0.0805671427338604
3411,-95.0,5.0,0.06873987620638732
3412,-95.0,15.0,0.060386509971287756
3413,-95.0,25.0,0.054424266657370074
3414,-95.0,35.0,0.05010562357610847
3415,-95.0,45.0,0.04690997130856177
3416,-95.0,55.0,0.04447439574426895
3417,-95.0,65.0,0.04254892454602009
3418,-95.0,75.0,0.0409656434149334
3419,-95.0,85.0,0.03961500689647206
3420,-95.0,95.0,0.03842702629455146
3421,-95.0,105.0,0.03735722508924707
3422,-95.0,115.0,0.0363770518094261
3423,-95.0,125.0,0.03546777311125042
3424,-95.0,135.0,0.034616729423179934
3425,-95.0,145.0,0.03381506925120213
3426,-95.0,155.0,0.03305637453759286
3427,-95.0,165.0,0.03233581718715472
3428,-95.0,175.0,0.03164963356798761
3429,-95.0,185.0,0.030994791585600014
3430,-95.0,195.0,0.030368776090622353
3431,-95.0,205.0,0.029769448106070913
3432,-95.0,215.0,0.029194950782983835
3433,-95.0,225.0,0.028643645348849632
3434,-95.0,235.0,0.028114066564926606
3435,-95.0,245.0,0.02760489104078432
3436,-95.0,255.0,0.02711491413683626
3437,-95.0,265.0,0.02664303268552208
3438,-95.0,275.0,0.02618823171663985
3439,-95.0,285.0,0.02574957398621773
3440,-95.0,295.0,0.025326191506511334
3441,-95.0,305.0,0.02491727853511177
3442,-95.0,315.0,0.024522085652750734
3443,-95.0,325.0,0.024139914673325127
3444,-95.0,335.0,0.023770114205892666
3445,-95.0,345.0,0.023412075739801794
3446,-95.0,355.0,0.0230652301590982
3447,-95.0,365.0,0.022729044616384683
3448,-95.0,375.0,0.022403019713011493
3449,-95.0,385.0,0.0220866869442308
3450,-95.0,395.0,0.021779606376350694
3451,-95.0,405.0,0.021481364529031852
3452,-95.0,415.0,0.021191572440398078
3453,-95.0,425.0,0.020909863896058235
3454,-95.0,435.0,0.02063589380579032
3455,-95.0,445.0,0.020369336713738397
3456,-95.0,455.0,0.02010988542967251
3457,-95.0,465.0,0.019857249770266653
3458,-95.0,475.0,0.019611155400531897
3459,-95.0,485.0,0.01937134276655338
3460,-95.0,495.0,0.019137566111557428
3461,-95.0,505.0,0.018909592568104858
3462,-95.0,515.0,0.018687201319888914
3463,-95.0,525.0,0.01847018282722569
3464,-95.0,535.0,0.018258338110873542
3465,-85.0,-75.0,1.5021414152432413
3466,-85.0,-65.0,0.6861458312014377
3467,-85.0,-55.0,0.4153564363992906
3468,-85.0,-45.0,0.2799132313788284
3469,-85.0,-35.0,0.20021331540812978
3470,-85.0,-25.0,0.1495843567914969
3471,-85.0,-15.0,0.11609268426264809
3472,-85.0,-5.0,0.09340282273860306
3473,-85.0,5.0,0.0777847123373211
3474,-85.0,15.0,0.06689958817447332
3475,-85.0,25.0,0.05922158672680283
3476,-85.0,35.0,0.05372817728787574
3477,-85.0,45.0,0.04972150466093926
3478,-85.0,55.0,0.04672092385919013
3479,-85.0,65.0,0.04439662853457764
3480,-85.0,75.0,0.04252631660337443
3481,-85.0,85.0,0.040963838351818355
3482,-85.0,95.0,0.039615006896471947
3483,-85.0,105.0,0.038419523288338066
3484,-85.0,115.0,0.03733847995935419
3485,-85.0,125.0,0.03634628805207668
3486,-85.0,135.0,0.03542566786590894
3487,-85.0,145.0,0.03456458764365894
3488,-85.0,155.0,0.03375439078603436
3489,-85.0,165.0,0.03298863802239964
3490,-85.0,175.0,0.03226238072339692
3491,-85.0,185.0,0.03157169701249734
3492,-85.0,195.0,0.030913390388014668
3493,-85.0,205.0,0.03028479040966247
3494,-85.0,215.0,0.029683618481370907
3495,-85.0,225.0,0.02910789577353838
3496,-85.0,235.0,0.028555878817154934
3497,-85.0,245.0,0.028026013525555005
3498,-85.0,255.0,0.02751690166092024
3499,-85.0,265.0,0.027027275826762783
3500,-85.0,275.0,0.026555980390207734
3501,-85.0,285.0,0.026101956594930947
3502,-85.0,295.0,0.02566423068674456
3503,-85.0,305.0,0.025241904244793327
3504,-85.0,315.0,0.024834146158848464
3505,-85.0,325.0,0.024440185859835227
3506,-85.0,335.0,0.024059307523944362
3507,-85.0,345.0,0.023690845048299852
3508,-85.0,355.0,0.02333417764988866
3509,-85.0,365.0,0.02298872597703644
3510,-85.0,375.0,0.022653948649284335
3511,-85.0,385.0,0.02232933916053537
3512,-85.0,395.0,0.0220144230941234
3513,-85.0,405.0,0.02170875560859275
3514,-85.0,415.0,0.021411919160543375
3515,-85.0,425.0,0.021123521436636386
3516,-85.0,435.0,0.020843193471283453
3517,-85.0,445.0,0.020570587930019167
3518,-85.0,455.0,0.020305377541328145
3519,-85.0,465.0,0.020047253661949715
3520,-85.0,475.0,0.019795924962536408
3521,-85.0,485.0,0.01955111622209168
3522,-85.0,495.0,0.019312567220923865
3523,-85.0,505.0,0.019080031722975933
3524,-85.0,515.0,0.018853276539362238
3525,-85.0,525.0,0.01863208066579125
3526,-85.0,535.0,0.01841623448730071
3527,-85.0,545.0,0.018205539044396143
3528,-75.0,-65.0,1.487414610152427
3529,-75.0,-55.0,0.6720041603379334
3530,-75.0,-45.0,0.4026700979515365
3531,-75.0,-35.0,0.26931766939901924
3532,-75.0,-25.0,0.1919165158583763
3533,-75.0,-15.0,0.1434169623562752
3534,-75.0,-5.0,0.11169163766189903
3535,-75.0,5.0,0.09036974910061463
3536,-75.0,15.0,0.07576662607822995
3537,-75.0,25.0,0.06561211999661457
3538,-75.0,35.0,0.05844504590501857
3539,-75.0,45.0,0.05329553363289151
3540,-75.0,55.0,0.04950718937026141
3541,-75.0,65.0,0.04663322567343243
3542,-75.0,75.0,0.04437254755203569
3543,-75.0,85.0,0.04252631660337439
3544,-75.0,95.0,0.04096564341493325
3545,-75.0,105.0,0.039607594198644555
3546,-75.0,115.0,0.038398477752807886
3547,-75.0,125.0,0.03730294086302069
3548,-75.0,135.0,0.03629714134371756
3549,-75.0,145.0,0.0353645458674411
3550,-75.0,155.0,0.03449334332473353
3551,-75.0,165.0,0.03367483668268384
3552,-75.0,175.0,0.03290242810468577
3553,-75.0,185.0,0.03217096742289672
3554,-75.0,195.0,0.03147632637259429
3555,-75.0,205.0,0.030815115344782974
3556,-75.0,215.0,0.030184491559837528
3557,-75.0,225.0,0.029582026805260453
3558,-75.0,235.0,0.029005614568088454
3559,-75.0,245.0,0.028453403603569224
3560,-75.0,255.0,0.02792374949921983
3561,-75.0,265.0,0.02741517866433594
3562,-75.0,275.0,0.02692636102402774
3563,-75.0,285.0,0.02645608890243928
3564,-75.0,295.0,0.02600326037490799
3565,-75.0,305.0,0.025566865898864605
3566,-75.0,315.0,0.025145977390248944
3567,-75.0,325.0,0.024739739155018675
3568,-75.0,335.0,0.024347360252082555
3569,-75.0,345.0,0.023968107979627427
3570,-75.0,355.0,0.02360130225778824
3571,-75.0,365.0,0.023246310737892288
3572,-75.0,375.0,0.022902544509452748
3573,-75.0,385.0,0.022569454305672025
3574,-75.0,395.0,0.02224652712984031
3575,-75.0,405.0,0.021933283241011004
3576,-75.0,415.0,0.021629273449318667
3577,-75.0,425.0,0.021334076680399078
3578,-75.0,435.0,0.02104729777536776
3579,-75.0,445.0,0.02076856549826924
3580,-75.0,455.0,0.02049753072722219
3581,-75.0,465.0,0.020233864808942292
3582,-75.0,475.0,0.01997725805913092
3583,-75.0,485.0,0.019727418393523335
3584,-75.0,495.0,0.019484070076309028
3585,-75.0,505.0,0.019246952574248556
3586,-75.0,515.0,0.019015819506180927
3587,-75.0,525.0,0.01879043767878913
3588,-75.0,535.0,0.01857058620050677
3589,-75.0,545.0,0.018356055666336222
3590,-75.0,555.0,0.018146647407134307
3591,-65.0,-55.0,1.4729099247913942
3592,-65.0,-45.0,0.658939780291094
3593,-65.0,-35.0,0.3917244379168867
3594,-65.0,-25.0,0.2607252417769923
3595,-65.0,-15.0,0.1855149380419699
3596,-65.0,-5.0,0.138837960343507
3597,-65.0,5.0,0.10852761120529412
3598,-65.0,15.0,0.08825911096499459
3599,-65.0,25.0,0.07441849848431938
3600,-65.0,35.0,0.06480205411785976
3601,-65.0,45.0,0.05800177501291288
3602,-65.0,55.0,0.053088456080153466
3603,-65.0,65.0,0.04943836800212309
3604,-65.0,75.0,0.046633225673432435
3605,-65.0,85.0,0.04439662853457759
3606,-65.0,95.0,0.04254892454601995
3607,-65.0,105.0,0.040974210252088014
3608,-65.0,115.0,0.0395973316118754
3609,-65.0,125.0,0.03836880181037018
3610,-65.0,135.0,0.03725530892741495
3611,-65.0,145.0,0.036233846408592944
3612,-65.0,155.0,0.035288085640525386
3613,-65.0,165.0,0.03440611227520345
3614,-65.0,175.0,0.03357899223586376
3615,-65.0,185.0,0.0327998474764422
3616,-65.0,195.0,0.03206324949971153
3617,-65.0,205.0,0.0313648142011836
3618,-65.0,215.0,0.030700926397684868
3619,-65.0,225.0,0.030068549251785804
3620,-65.0,235.0,0.029465090139662597
3621,-65.0,245.0,0.028888304607681835
3622,-65.0,255.0,0.028336226403728113
3623,-65.0,265.0,0.027807115611320286
3624,-65.0,275.0,0.027299419527891115
3625,-65.0,285.0,0.026811742640600197
3626,-65.0,295.0,0.02634282318841701
3627,-65.0,305.0,0.025891514560873467
3628,-65.0,315.0,0.02545677030043278
3629,-65.0,325.0,0.025037631829393357
3630,-65.0,335.0,0.02463321826726137
3631,-65.0,345.0,0.024242717875795503
3632,-65.0,355.0,0.02386538078981845
3633,-65.0,365.0,0.02350051277805501
3634,-65.0,375.0,0.02314746984027671
3635,-65.0,385.0,0.022805653492122276
3636,-65.0,395.0,0.02247450662208079
3637,-65.0,405.0,0.02215350982970485
3638,-65.0,415.0,0.02184217817256439
3639,-65.0,425.0,0.021540058263442227
3640,-65.0,435.0,0.02124672567000676
3641,-65.0,445.0,0.02096178257752819
3642,-65.0,455.0,0.02068485568174339
3643,-65.0,465.0,0.0204155942841678
3644,-65.0,475.0,0.02015366856632252
3645,-65.0,485.0,0.019898768022729628
3646,-65.0,495.0,0.01965060003530598
3647,-65.0,505.0,0.019408888574087207
3648,-65.0,515.0,0.019173373011138507
3649,-65.0,525.0,0.0189438070361347
3650,-65.0,535.0,0.01871995766347646
3651,-65.0,545.0,0.01850160432200131
3652,-65.0,555.0,0.0182885380193852
3653,-65.0,565.0,0.018080560574251014
3654,-55.0,-45.0,1.4602007911273
3655,-55.0,-35.0,0.6482603077054316
3656,-55.0,-25.0,0.38332191932529447
3657,-55.0,-15.0,0.25445419947570574
3658,-55.0,-5.0,0.1810238788019935
3659,-55.0,5.0,0.13573422012382355
3660,-55.0,15.0,0.10646236649336986
3661,-55.0,25.0,0.08695209930344848
3662,-55.0,35.0,0.0736534507701575
3663,-55.0,45.0,0.0644125706255116
3664,-55.0,55.0,0.05785780384126758
3665,-55.0,65.0,0.0530884560801535
3666,-55.0,75.0,0.049507189370261453
3667,-55.0,85.0,0.04672092385919012
3668,-55.0,95.0,0.04447439574426883
3669,-55.0,105.0,0.04260291798905155
3670,-55.0,115.0,0.040999733895591126
3671,-55.0,125.0,0.03959462881114005
3672,-55.0,135.0,0.03834045318484244
3673,-55.0,145.0,0.03720477576032176
3674,-55.0,155.0,0.036164716310469504
3675,-55.0,165.0,0.035203714991375534
3676,-55.0,175.0,0.034309481441866095
3677,-55.0,185.0,0.03347266974872559
3678,-55.0,195.0,0.03268600667779272
3679,-55.0,205.0,0.03194370772213206
3680,-55.0,215.0,0.03124107905684348
3681,-55.0,225.0,0.03057424158916008
3682,-55.0,235.0,0.02993993648030005
3683,-55.0,245.0,0.029335385859518604
3684,-55.0,255.0,0.02875819147014748
3685,-55.0,265.0,0.02820625974861556
3686,-55.0,275.0,0.027677745572478596
3687,-55.0,285.0,0.027171009368716813
3688,-55.0,295.0,0.0266845839084724
3689,-55.0,305.0,0.02621714821627459
3690,-55.0,315.0,0.02576750677287936
3691,-55.0,325.0,0.02533457270832489
3692,-55.0,335.0,0.024917354041992384
3693,-55.0,345.0,0.024514942279649624
3694,-55.0,355.0,0.02412650285713851
3695,-55.0,365.0,0.023751267049090207
3696,-55.0,375.0,0.023388525054126013
3697,-55.0,385.0,0.023037620035927697
3698,-55.0,395.0,0.022697942949596595
3699,-55.0,405.0,0.022368928019925714
3700,-55.0,415.0,0.022050048766139165
3701,-55.0,425.0,0.02174081448882115
3702,-55.0,435.0,0.02144076715096033
3703,-55.0,445.0,0.021149478597559522
3704,-55.0,455.0,0.020866548068037668
3705,-55.0,465.0,0.020591599963361035
3706,-55.0,475.0,0.0203242818359787
3707,-55.0,485.0,0.020064262575572863
3708,-55.0,495.0,0.019811230767640436
3709,-55.0,505.0,0.019564893205203434
3710,-55.0,515.0,0.019324973536657877
3711,-55.0,525.0,0.01909121103503161
3712,-55.0,535.0,0.018863359475822704
3713,-55.0,545.0,0.018641186112203667
3714,-55.0,555.0,0.01842447073776161
3715,-55.0,565.0,0.018213004828152513
3716,-55.0,575.0,0.01800659075413206
3717,-45.0,-35.0,1.4504891942559706
