,A,M,V/I
3077,-31.0,77.0,0.01495814752907809
3078,-31.0,79.0,0.014683651985205739
3079,-31.0,81.0,0.014419257535961055
3080,-31.0,83.0,0.014164408229826519
3081,-31.0,85.0,0.013918589523889835
3082,-31.0,87.0,0.013681324422967312
3083,-31.0,89.0,0.013452170054466486
3084,-31.0,91.0,0.013230714621294968
3085,-31.0,93.0,0.0130165746841726
3086,-31.0,95.0,0.01280939273212419
3087,-29.0,-27.0,7.090284840598752
3088,-29.0,-25.0,3.0579419429265817
3089,-29.0,-23.0,1.7541869770942597
3090,-29.0,-21.0,1.1241201832986047
3091,-29.0,-19.0,0.7655367365503494
3092,-29.0,-17.0,0.5433401712172178
3093,-29.0,-15.0,0.3982697808457507
3094,-29.0,-13.0,0.30019277713557446
3095,-29.0,-11.0,0.23227975878322768
3096,-29.0,-9.0,0.1844690103715938
3097,-29.0,-7.0,0.15034442863934183
3098,-29.0,-5.0,0.1254433502729143
3099,-29.0,-3.0,0.1066257760280295
3100,-29.0,-1.0,0.09198763812204527
3101,-29.0,1.0,0.08036125353159432
3102,-29.0,3.0,0.07097237875594863
3103,-29.0,5.0,0.06330635555657435
3104,-29.0,7.0,0.05701353337277946
3105,-29.0,9.0,0.05183552545250037
3106,-29.0,11.0,0.04756075239567318
3107,-29.0,13.0,0.044008738454870244
3108,-29.0,15.0,0.04102873129008407
3109,-29.0,17.0,0.03849950215479833
3110,-29.0,19.0,0.03632639618914681
3111,-29.0,21.0,0.03443668869692794
3112,-29.0,23.0,0.03277480940788356
3113,-29.0,25.0,0.0312982313682966
3114,-29.0,27.0,0.02997422024458554
3115,-29.0,29.0,0.028777368493359927
3116,-29.0,31.0,0.02768776078027948
3117,-29.0,33.0,0.026689619398750843
3118,-29.0,35.0,0.025770305298357027
3119,-29.0,37.0,0.024919579597397545
3120,-29.0,39.0,0.024129055196512657
3121,-29.0,41.0,0.023391787189338882
3122,-29.0,43.0,0.022701964892487703
3123,-29.0,45.0,0.022054678583636633
3124,-29.0,47.0,0.02144574143878145
3125,-29.0,49.0,0.02087155248381855
3126,-29.0,51.0,0.020328990207000946
3127,-29.0,53.0,0.019815329241863376
3128,-29.0,55.0,0.019328174528934913
3129,-29.0,57.0,0.018865408815621015
3130,-29.0,59.0,0.01842515041130472
3131,-29.0,61.0,0.01800571888892718
3132,-29.0,63.0,0.01760560699357706
3133,-29.0,65.0,0.017223457439170253
3134,-29.0,67.0,0.01685804358652284
3135,-29.0,69.0,0.01650825322911534
3136,-29.0,71.0,0.016173074887660302
3137,-29.0,73.0,0.0158515861464895
3138,-29.0,75.0,0.015542943664893274
3139,-29.0,77.0,0.01524637457300214
3140,-29.0,79.0,0.014961169020564564
3141,-29.0,81.0,0.014686673692439688
3142,-29.0,83.0,0.014422286140039018
3143,-29.0,85.0,0.014167449805732157
3144,-29.0,87.0,0.013921649639178711
3145,-29.0,89.0,0.013684408222013425
3146,-29.0,91.0,0.013455282331309989
3147,-29.0,93.0,0.013233859883551892
3148,-29.0,95.0,0.013019757210032273
3149,-29.0,97.0,0.012812616622137857
3150,-27.0,-25.0,7.090447234129115
3151,-27.0,-23.0,3.0581660923869007
3152,-27.0,-21.0,1.7544972872104543
3153,-27.0,-19.0,1.1245512857985147
3154,-27.0,-17.0,0.7661380798813363
3155,-27.0,-15.0,0.544182692081707
3156,-27.0,-13.0,0.39945475407622855
3157,-27.0,-11.0,0.3018586862671633
3158,-27.0,-9.0,0.23458285268740678
3159,-27.0,-7.0,0.18745695998648865
3160,-27.0,-5.0,0.1536897666549297
3161,-27.0,-3.0,0.1285783993181159
3162,-27.0,-1.0,0.1092715092801432
3163,-27.0,1.0,0.09406856057767227
3164,-27.0,3.0,0.08188270265459796
3165,-27.0,5.0,0.0720093787260204
3166,-27.0,7.0,0.06397755568741574
3167,-27.0,9.0,0.05744085630759478
3168,-27.0,11.0,0.052113791527259104
3169,-27.0,13.0,0.04775055950141985
3170,-27.0,15.0,0.04414468482035541
3171,-27.0,17.0,0.04112997025607793
3172,-27.0,19.0,0.038577003231057144
3173,-27.0,21.0,0.03638688713192351
3174,-27.0,23.0,0.03448460175246679
3175,-27.0,25.0,0.03281323330773986
3176,-27.0,27.0,0.03132940097409072
3177,-27.0,29.0,0.029999790730641344
3178,-27.0,31.0,0.02879858356720509
3179,-27.0,33.0,0.027705563998330122
3180,-27.0,35.0,0.02670473177861584
3181,-27.0,37.0,0.025783281206293487
3182,-27.0,39.0,0.02493084775837181
3183,-27.0,41.0,0.024138949121255252
3184,-27.0,43.0,0.023400567904369125
3185,-27.0,45.0,0.022709838000965925
3186,-27.0,47.0,0.02206180711976604
3187,-27.0,49.0,0.021452255586490682
3188,-27.0,51.0,0.020877556950018982
3189,-27.0,53.0,0.020334569835571525
3190,-27.0,55.0,0.019820553304495572
3191,-27.0,57.0,0.019333100018138104
3192,-27.0,59.0,0.018870082983046977
3193,-27.0,61.0,0.018429612733538676
3194,-27.0,63.0,0.01801000259749615
3195,-27.0,65.0,0.017609740272091105
3196,-27.0,67.0,0.01722746436525085
3197,-27.0,69.0,0.016861944877278365
3198,-27.0,71.0,0.0165120668347633
3199,-27.0,73.0,0.016176816467261004
3200,-27.0,75.0,0.015855269451750954
3201,-27.0,77.0,0.015546580851966217
3202,-27.0,79.0,0.015249976457614885
3203,-27.0,81.0,0.014964745288381874
3204,-27.0,83.0,0.014690233073894797
3205,-27.0,85.0,0.014425836556879578
3206,-27.0,87.0,0.014170998494986623
3207,-27.0,89.0,0.013925203259076705
3208,-27.0,91.0,0.013687972943495741
3209,-27.0,93.0,0.013458863918078438
3210,-27.0,95.0,0.01323746376308839
3211,-27.0,97.0,0.013023388537625667
3212,-27.0,99.0,0.012816280339669337
3213,-25.0,-23.0,7.090757121187322
3214,-25.0,-21.0,3.0585960539767942
3215,-25.0,-19.0,1.7550960650730831
3216,-25.0,-17.0,1.1253887894470722
3217,-25.0,-15.0,0.7673152357662261
3218,-25.0,-13.0,0.5458449598819645
3219,-25.0,-11.0,0.4018041466159054
3220,-25.0,-9.0,0.3051307800054313
3221,-25.0,-7.0,0.2388717936067563
3222,-25.0,-5.0,0.1923183250913928
3223,-25.0,-3.0,0.15827595258386973
3224,-25.0,-1.0,0.13242391131408443
3225,-25.0,1.0,0.11225193337065459
3226,-25.0,3.0,0.09620770204271298
3227,-25.0,5.0,0.08330827214549309
3228,-25.0,7.0,0.07290681318458475
3229,-25.0,9.0,0.0645308939609906
3230,-25.0,11.0,0.057790072787710825
3231,-25.0,13.0,0.05234633544774636
3232,-25.0,15.0,0.047914888836678486
3233,-25.0,17.0,0.04426657791834297
3234,-25.0,19.0,0.04122352223364821
3235,-25.0,21.0,0.03865048813364451
3236,-25.0,23.0,0.03644557968211824
3237,-25.0,25.0,0.03453210699147018
3238,-25.0,27.0,0.03285213750876883
3239,-25.0,29.0,0.031361616890199985
3240,-25.0,31.0,0.030026759558561912
3241,-25.0,33.0,0.02882140418549311
3242,-25.0,35.0,0.02772508137245612
3243,-25.0,37.0,0.026721600087474713
3244,-25.0,39.0,0.02579801008100107
3245,-25.0,41.0,0.024943836653852546
3246,-25.0,43.0,0.024150513092229008
3247,-25.0,45.0,0.023410957047111054
3248,-25.0,47.0,0.022719252181204817
3249,-25.0,49.0,0.022070407171772125
3250,-25.0,51.0,0.021460171859914334
3251,-25.0,53.0,0.02088489585702744
3252,-25.0,55.0,0.020341418885978763
3253,-25.0,57.0,0.019826984994388355
3254,-25.0,59.0,0.0193391748465597
3255,-25.0,61.0,0.01887585180344257
3256,-25.0,63.0,0.01843511859593678
3257,-25.0,65.0,0.01801528219941021
3258,-25.0,67.0,0.01761482510762641
3259,-25.0,69.0,0.0172323816404842
3260,-25.0,71.0,0.01686671824384934
3261,-25.0,73.0,0.016516716981444433
3262,-25.0,75.0,0.016181361600067536
3263,-25.0,77.0,0.015859725686168613
3264,-25.0,79.0,0.015550962535567639
3265,-25.0,81.0,0.015254296437288161
3266,-25.0,83.0,0.014969015133301117
3267,-25.0,85.0,0.014694463262991387
3268,-25.0,87.0,0.014430036637750636
3269,-25.0,89.0,0.014175177219775199
3270,-25.0,91.0,0.013929368701777481
3271,-25.0,93.0,0.013692132602308081
3272,-25.0,95.0,0.013463024805790418
3273,-25.0,97.0,0.013241632487989945
3274,-25.0,99.0,0.013027571377084995
3275,-25.0,101.0,0.012820483308243475
3276,-23.0,-21.0,7.09135447057367
3277,-23.0,-19.0,3.0594299635008335
3278,-23.0,-17.0,1.7562655799571356
3279,-23.0,-15.0,1.1270377292828897
3280,-23.0,-13.0,0.7696526082433863
3281,-23.0,-11.0,0.5491648056828822
3282,-23.0,-9.0,0.40645819980814313
3283,-23.0,-7.0,0.31128396282055487
3284,-23.0,-5.0,0.24591436194176022
3285,-23.0,-3.0,0.19899583843545934
3286,-23.0,-1.0,0.16384849654583605
3287,-23.0,1.0,0.13669612768834769
3288,-23.0,3.0,0.11527627386796081
3289,-23.0,5.0,0.0981892594615784
3290,-23.0,7.0,0.08452907545267618
3291,-23.0,9.0,0.07364011529820097
3292,-23.0,11.0,0.06498131814577379
3293,-23.0,13.0,0.0580834660468349
3294,-23.0,15.0,0.05255097449942415
3295,-23.0,17.0,0.048066033054613114
3296,-23.0,19.0,0.04438280165515227
3297,-23.0,21.0,0.04131531864067997
3298,-23.0,23.0,0.03872434170854529
3299,-23.0,25.0,0.03650583623684942
3300,-23.0,27.0,0.03458185589668114
3301,-23.0,29.0,0.03289365925026532
3302,-23.0,31.0,0.031396633806767625
3303,-23.0,33.0,0.030056591063088084
3304,-23.0,35.0,0.028847070826286902
3305,-23.0,37.0,0.02774737844187092
3306,-23.0,39.0,0.02674115140727244
3307,-23.0,41.0,0.025815308045939102
3308,-23.0,43.0,0.024959272371842516
3309,-23.0,45.0,0.02416439922628916
3310,-23.0,47.0,0.023423545211142687
3311,-23.0,49.0,0.022730746241918676
3312,-23.0,51.0,0.022080973458914754
3313,-23.0,53.0,0.02146994703352126
3314,-23.0,55.0,0.02089399299375787
3315,-23.0,57.0,0.020349932207783465
3316,-23.0,59.0,0.019834993559025037
3317,-23.0,61.0,0.019346745441707017
3318,-23.0,63.0,0.018883041227751203
3319,-23.0,65.0,0.018441975466402062
3320,-23.0,67.0,0.018021848391319865
3321,-23.0,69.0,0.017621136908319228
3322,-23.0,71.0,0.017238470679226216
3323,-23.0,73.0,0.016872612245780245
3324,-23.0,75.0,0.01652244038263744
3325,-23.0,77.0,0.016186936052432026
3326,-23.0,79.0,0.015865170474573028
3327,-23.0,81.0,0.015556294924692836
3328,-23.0,83.0,0.015259531961981394
3329,-23.0,85.0,0.014974167843318762
3330,-23.0,87.0,0.014699545930791457
3331,-23.0,89.0,0.014435060936271959
3332,-23.0,91.0,0.014180153875802471
3333,-23.0,93.0,0.013934307629453867
3334,-23.0,95.0,0.013697043020553627
3335,-23.0,97.0,0.013467915342766056
3336,-23.0,99.0,0.013246511275275702
3337,-23.0,101.0,0.013032446135890934
3338,-23.0,103.0,0.012825361429721781
3339,-21.0,-19.0,7.092519757449944
3340,-21.0,-17.0,3.0610686949549972
3341,-21.0,-15.0,1.7585833716985544
3342,-21.0,-13.0,1.1303357357565214
3343,-21.0,-11.0,0.7743594073972633
3344,-21.0,-9.0,0.5558039283015128
3345,-21.0,-7.0,0.41530330288647116
3346,-21.0,-5.0,0.3214894459628404
3347,-21.0,-3.0,0.255629329201844
3348,-21.0,-1.0,0.20707433208411596
3349,-21.0,1.0,0.16999207299730235
3350,-21.0,3.0,0.14100169880908286
3351,-21.0,5.0,0.1180629913655143
3352,-21.0,7.0,0.09987940997666869
3353,-21.0,9.0,0.08552461895636888
3354,-21.0,11.0,0.07423873154927024
3355,-21.0,13.0,0.06536414945752553
3356,-21.0,15.0,0.05834741318066504
3357,-21.0,17.0,0.05274506989410542
3358,-21.0,19.0,0.04821541692658872
3359,-21.0,21.0,0.04450125710077721
3360,-21.0,23.0,0.04141114307429608
3361,-21.0,25.0,0.038802998390565585
3362,-21.0,27.0,0.036571174357159994
3363,-21.0,29.0,0.034636709682138625
3364,-21.0,31.0,0.0329401722334523
3365,-21.0,33.0,0.0314364538769252
3366,-21.0,35.0,0.030090998784625348
3367,-21.0,37.0,0.028877069334818234
3368,-21.0,39.0,0.027773758919809224
3369,-21.0,41.0,0.026764541859500827
3370,-21.0,43.0,0.02583621010967385
3371,-21.0,45.0,0.024978089316897094
3372,-21.0,47.0,0.024181457370088658
3373,-21.0,49.0,0.023439110368380252
3374,-21.0,51.0,0.022745036410192813
3375,-21.0,53.0,0.022094168640156703
3376,-21.0,55.0,0.021482196868970255
3377,-21.0,57.0,0.020905422724801122
3378,-21.0,59.0,0.020360647350948842
3379,-21.0,61.0,0.019845083590106997
3380,-21.0,63.0,0.019356286713651413
3381,-21.0,65.0,0.01889209929378003
3382,-21.0,67.0,0.018450606939645082
3383,-21.0,69.0,0.018030102441735252
3384,-21.0,71.0,0.017629056474529177
3385,-21.0,73.0,0.017246093455265267
3386,-21.0,75.0,0.01687997148930241
3387,-21.0,77.0,0.01652956558083573
3388,-21.0,79.0,0.016193853474028054
3389,-21.0,81.0,0.015871903630158467
3390,-21.0,83.0,0.015562864953015738
3391,-21.0,85.0,0.01526595795614079
3392,-21.0,87.0,0.014980467128013283
3393,-21.0,89.0,0.014705734299575009
3394,-21.0,91.0,0.0144411528560591
3395,-21.0,93.0,0.014186162664530655
3396,-21.0,95.0,0.013940245611767724
3397,-21.0,97.0,0.013702921665566147
3398,-21.0,99.0,0.01347374538732551
3399,-21.0,101.0,0.013252302835691886
3400,-21.0,103.0,0.013038208810723081
3401,-21.0,105.0,0.012831104395986039
3402,-19.0,-17.0,7.094825868720324
3403,-19.0,-15.0,3.064341329127638
3404,-19.0,-13.0,1.7632588390502373
3405,-19.0,-11.0,1.1370419761783506
3406,-19.0,-9.0,0.7838781738509272
3407,-19.0,-7.0,0.5685794926155064
3408,-19.0,-5.0,0.43015050703951674
3409,-19.0,-3.0,0.3356705981639803
3410,-19.0,-1.0,0.26738986361308265
3411,-19.0,1.0,0.2159648252727618
3412,-19.0,3.0,0.1761792451443464
3413,-19.0,5.0,0.14497438446090177
3414,-19.0,7.0,0.12044878303081458
3415,-19.0,9.0,0.10126741563461736
3416,-19.0,11.0,0.08634763152382759
3417,-19.0,13.0,0.07475837773498571
3418,-19.0,15.0,0.06571927267146477
3419,-19.0,17.0,0.058607470836050654
3420,-19.0,19.0,0.0529451160701716
3421,-19.0,21.0,0.04837431422009554
3422,-19.0,23.0,0.04463016190210416
3423,-19.0,25.0,0.041517305553180534
3424,-19.0,27.0,0.03889148816326619
3425,-19.0,29.0,0.03664571243243779
3426,-19.0,31.0,0.03470010932371872
3427,-19.0,33.0,0.03299459904667436
3428,-19.0,35.0,0.031483594504420426
3429,-19.0,37.0,0.030132178098272996
3430,-19.0,39.0,0.02891333544996817
3431,-19.0,41.0,0.027805946448984327
3432,-19.0,43.0,0.02679331966797585
3433,-19.0,45.0,0.025862117690155298
3434,-19.0,47.0,0.02500156466123271
3435,-19.0,49.0,0.024202858425425508
3436,-19.0,51.0,0.023458731623557442
3437,-19.0,53.0,0.022763121770159166
3438,-19.0,55.0,0.02211092146119416
3439,-19.0,57.0,0.021497787815300807
3440,-19.0,59.0,0.020919995948017966
3441,-19.0,61.0,0.020374325373886143
3442,-19.0,63.0,0.019857971186301455
3443,-19.0,65.0,0.01936847400511846
3444,-19.0,67.0,0.01890366423796369
3445,-19.0,69.0,0.018461617337016713
3446,-19.0,71.0,0.018040617565545133
3447,-19.0,73.0,0.01763912840135394
3448,-19.0,75.0,0.017255768157512834
3449,-19.0,77.0,0.01688928973743142
3450,-19.0,79.0,0.016538563692738727
3451,-19.0,81.0,0.016202563941076806
3452,-19.0,83.0,0.015880355643257876
3453,-19.0,85.0,0.015571084847237454
3454,-19.0,87.0,0.01527396958878934
3455,-19.0,89.0,0.01498829220207402
3456,-19.0,91.0,0.014713392642219743
3457,-19.0,93.0,0.01444866266010194
3458,-19.0,95.0,0.014193540699327113
3459,-19.0,97.0,0.013947507408953185
3460,-19.0,99.0,0.013710081684173245
3461,-19.0,101.0,0.013480817162158962
3462,-19.0,103.0,0.013259299112337437
3463,-19.0,105.0,0.01304514167020086
3464,-19.0,107.0,0.012837985371808767
3465,-17.0,-15.0,7.099473694118967
3466,-17.0,-13.0,3.0710117916396142
3467,-17.0,-11.0,1.772881150451893
3468,-17.0,-9.0,1.1507957553303734
3469,-17.0,-7.0,0.8024856477500906
3470,-17.0,-5.0,0.5903630948283685
3471,-17.0,-3.0,0.45102498600978935
3472,-17.0,-1.0,0.3529468807664217
3473,-17.0,1.0,0.28039360101937855
3474,-17.0,3.0,0.22497521423667
3475,-17.0,5.0,0.18194199834456182
3476,-17.0,7.0,0.14842182248439845
3477,-17.0,9.0,0.1224456504772838
3478,-17.0,11.0,0.10244536525844446
3479,-17.0,13.0,0.08708735091919112
3480,-17.0,15.0,0.07526148143290795
3481,-17.0,17.0,0.066086396479943
3482,-17.0,19.0,0.05888923847709075
3483,-17.0,21.0,0.05316863961575704
3484,-17.0,23.0,0.04855553723228728
3485,-17.0,25.0,0.04477938628989554
3486,-17.0,27.0,0.04164169977158051
3487,-17.0,29.0,0.03899629400717344
3488,-17.0,31.0,0.03673488208853505
3489,-17.0,33.0,0.03477667919181241
3490,-17.0,35.0,0.03306093078833567
3491,-17.0,37.0,0.031541541589883454
3492,-17.0,39.0,0.030183206069829306
3493,-17.0,41.0,0.02895861106946878
3494,-17.0,43.0,0.02784640480270537
3495,-17.0,45.0,0.02682971515840987
3496,-17.0,47.0,0.025895063034763247
3497,-17.0,49.0,0.02503156087047867
3498,-17.0,51.0,0.024230317951046167
3499,-17.0,53.0,0.02348399631171533
3500,-17.0,55.0,0.02278647684771359
3501,-17.0,57.0,0.022132606482152373
3502,-17.0,59.0,0.0215180052695618
3503,-17.0,61.0,0.020938918065719063
3504,-17.0,63.0,0.02039209953159963
3505,-17.0,65.0,0.01987472422544819
3506,-17.0,67.0,0.019384315700450364
3507,-17.0,69.0,0.018918690098997985
3508,-17.0,71.0,0.018475910883534452
3509,-17.0,73.0,0.01805425218644323
3510,-17.0,75.0,0.017652168881827836
3511,-17.0,77.0,0.01726827194091752
3512,-17.0,79.0,0.016901307973849214
3513,-17.0,81.0,0.016550142115239926
3514,-17.0,83.0,0.01621374360211502
3515,-17.0,85.0,0.015891173537008065
3516,-17.0,87.0,0.015581574438516004
3517,-17.0,89.0,0.015284161265155895
3518,-17.0,91.0,0.014998213662546986
3519,-17.0,93.0,0.014723069233547272
3520,-17.0,95.0,0.014458117669569656
3521,-17.0,97.0,0.014202795611539427
3522,-17.0,99.0,0.013956582132810482
3523,-17.0,101.0,0.013718994755318332
3524,-17.0,103.0,0.01348958592543208
3525,-17.0,105.0,0.013267939888225217
3526,-17.0,107.0,0.013053669908862444
3527,-17.0,109.0,0.01284641579799552
3528,-15.0,-13.0,7.109070141043853
3529,-15.0,-11.0,3.084951767802119
3530,-15.0,-9.0,1.7929796073000523
3531,-15.0,-7.0,1.1782543833737997
3532,-15.0,-5.0,0.8349123431626935
3533,-15.0,-3.0,0.6215573713960036
3534,-15.0,-1.0,0.47680418103212463
3535,-15.0,1.0,0.37229119475663996
3536,-15.0,3.0,0.2937716758331541
3537,-15.0,5.0,0.23353316664662305
3538,-15.0,7.0,0.18707466575460513
3539,-15.0,9.0,0.15140807269968876
3540,-15.0,11.0,0.12421587661187279
3541,-15.0,13.0,0.10356061883546519
3542,-15.0,15.0,0.08784604533805702
3543,-15.0,17.0,0.07581373723972973
3544,-15.0,19.0,0.0665085301122415
3545,-15.0,21.0,0.05922257056258887
3546,-15.0,23.0,0.053437664809211534
3547,-15.0,25.0,0.0487761329910782
3548,-15.0,27.0,0.044962586944993096
3549,-15.0,29.0,0.04179554149496292
3550,-15.0,31.0,0.03912680380950395
3551,-15.0,33.0,0.03684666438836659
3552,-15.0,35.0,0.03487329562480972
3553,-15.0,37.0,0.033145162281657536
3554,-15.0,39.0,0.03161557672990501
3555,-15.0,41.0,0.030248779875795023
3556,-15.0,43.0,0.02901710876753901
3557,-15.0,45.0,0.027898940172845797
3558,-15.0,47.0,0.026877190088584302
3559,-15.0,49.0,0.0259382130401654
3560,-15.0,51.0,0.02507099005877296
3561,-15.0,53.0,0.024266526010607678
3562,-15.0,55.0,0.023517399444572706
3563,-15.0,57.0,0.02281742408740489
3564,-15.0,59.0,0.022161392480068515
3565,-15.0,61.0,0.02154488036784812
3566,-15.0,63.0,0.020964096276418903
3567,-15.0,65.0,0.020415764893036696
3568,-15.0,67.0,0.019897035895091467
3569,-15.0,69.0,0.01940541205927689
3570,-15.0,71.0,0.018938692078701837
3571,-15.0,73.0,0.018494924679659346
3572,-15.0,75.0,0.018072371483803366
3573,-15.0,77.0,0.017669476690564755
3574,-15.0,79.0,0.01728484212008742
3575,-15.0,81.0,0.01691720650294784
3576,-15.0,83.0,0.01656542816135433
3577,-15.0,85.0,0.016228470420544528
3578,-15.0,87.0,0.01590538923554315
3579,-15.0,89.0,0.015595322629593327
3580,-15.0,91.0,0.015297481625432784
3581,-15.0,93.0,0.015011142415766345
3582,-15.0,95.0,0.014735639569671612
3583,-15.0,97.0,0.014470360110880822
3584,-15.0,99.0,0.014214738334599152
3585,-15.0,101.0,0.013968251253758725
3586,-15.0,103.0,0.013730414584876123
3587,-15.0,105.0,0.013500779199118143
3588,-15.0,107.0,0.013278927976648515
3589,-15.0,109.0,0.013064473012487466
3590,-15.0,111.0,0.01285705313047382
3591,-13.0,-11.0,7.129513173263975
3592,-13.0,-9.0,3.114769237588569
3593,-13.0,-7.0,1.8342633425637205
3594,-13.0,-5.0,1.2275945402609822
3595,-13.0,-3.0,0.8826395666533708
3596,-13.0,-1.0,0.660958031648624
3597,-13.0,1.0,0.5063025863025806
3598,-13.0,3.0,0.3926963267669332
3599,-13.0,5.0,0.306881640097944
3600,-13.0,7.0,0.24146821055697076
3601,-13.0,9.0,0.19175375888021282
3602,-13.0,11.0,0.1542233042128459
3603,-13.0,13.0,0.1260103369163878
3604,-13.0,15.0,0.10478777573094133
3605,-13.0,17.0,0.08873825763313842
3606,-13.0,19.0,0.07649203527377431
3607,-13.0,21.0,0.06704013824994473
3608,-13.0,23.0,0.05964815281391299
3609,-13.0,25.0,0.05378387013300513
3610,-13.0,27.0,0.04906152201112891
3611,-13.0,29.0,0.04520062591536003
3612,-13.0,31.0,0.041996259105196186
3613,-13.0,33.0,0.03929779718896559
3614,-13.0,35.0,0.03699375841999359
3615,-13.0,37.0,0.03500099893382341
3616,-13.0,39.0,0.033256993668220436
3617,-13.0,41.0,0.03171430389164061
3618,-13.0,43.0,0.03033659635161923
3619,-13.0,45.0,0.02909576629164333
3620,-13.0,47.0,0.027969848358833312
3621,-13.0,49.0,0.026941491945298636
3622,-13.0,51.0,0.02599684248669471
3623,-13.0,53.0,0.02512471596030089
3624,-13.0,55.0,0.02431598607347311
3625,-13.0,57.0,0.023563126448036972
3626,-13.0,59.0,0.022859866298635918
3627,-13.0,61.0,0.02220092963394147
3628,-13.0,63.0,0.021581836249227528
3629,-13.0,65.0,0.02099874868725183
3630,-13.0,67.0,0.020448353596396976
3631,-13.0,69.0,0.019927768986184934
3632,-13.0,71.0,0.01943447110684689
3633,-13.0,73.0,0.0189662363000913
3634,-13.0,75.0,0.01852109435224207
3635,-13.0,77.0,0.018097290749612235
3636,-13.0,79.0,0.017693255876038025
3637,-13.0,81.0,0.017307579666192965
3638,-13.0,83.0,0.01693899058050042
3639,-13.0,85.0,0.016586338030597125
3640,-13.0,87.0,0.016248577581892326
3641,-13.0,89.0,0.015924758408931462
3642,-13.0,91.0,0.015614012592506922
3643,-13.0,93.0,0.015315545933917065
3644,-13.0,95.0,0.015028630028192451
3645,-13.0,97.0,0.014752595389454592
3646,-13.0,99.0,0.014486825461530111
3647,-13.0,101.0,0.014230751378253689
3648,-13.0,103.0,0.013983847362603413
3649,-13.0,105.0,0.013745626673461768
3650,-13.0,107.0,0.013515638024543426
3651,-13.0,109.0,0.013293462412761168
3652,-13.0,111.0,0.01307871030368625
3653,-13.0,113.0,0.012871019130324613
3654,-11.0,-9.0,7.174477049360373
3655,-11.0,-7.0,3.17822863210324
3656,-11.0,-5.0,1.9114625938970555
3657,-11.0,-3.0,1.3029005664567244
3658,-11.0,-1.0,0.9447462902262692
3659,-11.0,1.0,0.7073450903045557
3660,-11.0,3.0,0.5384383533255381
3661,-11.0,5.0,0.41349904383013136
3662,-11.0,7.0,0.3196550746377843
3663,-11.0,9.0,0.2491536469301885
3664,-11.0,11.0,0.1964792521540492
3665,-11.0,13.0,0.15728739817952836
3666,-11.0,15.0,0.1281236780592439
3667,-11.0,17.0,0.1063245101793403
3668,-11.0,19.0,0.08990003377090995
3669,-11.0,21.0,0.07739474921714215
3670,-11.0,23.0,0.0677557635791311
3671,-11.0,25.0,0.06022455098801964
3672,-11.0,27.0,0.05425451357477454
3673,-11.0,29.0,0.04945062325189918
3674,-11.0,31.0,0.04552609040203841
3675,-11.0,33.0,0.04227152927668003
3676,-11.0,35.0,0.03953307901606583
3677,-11.0,37.0,0.03719687309919542
3678,-11.0,39.0,0.035177990825016256
3679,-11.0,41.0,0.03341257189462836
3680,-11.0,43.0,0.03185216684506374
3681,-11.0,45.0,0.03045967214447607
3682,-11.0,47.0,0.02920639211633439
3683,-11.0,49.0,0.028069905063390597
3684,-11.0,51.0,0.027032505570005017
3685,-11.0,53.0,0.026080061296061878
3686,-11.0,55.0,0.02520116921196163
3687,-11.0,57.0,0.02438652911188639
3688,-11.0,59.0,0.023628475510254508
3689,-11.0,61.0,0.02292062554326533
3690,-11.0,63.0,0.022257612262480728
3691,-11.0,65.0,0.021634881116790274
3692,-11.0,67.0,0.021048533451186922
3693,-11.0,69.0,0.02049520519313263
3694,-11.0,71.0,0.019971972034685245
3695,-11.0,73.0,0.01947627469383618
3696,-11.0,75.0,0.019005859494910703
3697,-11.0,77.0,0.01855873071851618
3698,-11.0,79.0,0.018133112059979903
3699,-11.0,81.0,0.017727415190005983
3700,-11.0,83.0,0.0173402138959936
3701,-11.0,85.0,0.016970222642929234
3702,-11.0,87.0,0.016616278662134106
3703,-11.0,89.0,0.016277326878457947
3704,-11.0,91.0,0.015952407139259415
3705,-11.0,93.0,0.015640643324483353
3706,-11.0,95.0,0.015341234005703065
3707,-11.0,97.0,0.015053444390031676
3708,-11.0,99.0,0.014776599337407818
3709,-11.0,101.0,0.014510077280699307
3710,-11.0,103.0,0.014253304910149787
3711,-11.0,105.0,0.014005752509018221
3712,-11.0,107.0,0.013766929847403927
3713,-11.0,109.0,0.01353638255740373
3714,-11.0,111.0,0.013313688925817715
3715,-11.0,113.0,0.013098457051303681
3716,-11.0,115.0,0.01289032232172954
3717,-9.0,-7.0,7.273268774220428
3718,-9.0,-5.0,3.3015607144985815
3719,-9.0,-3.0,2.033244439338172
3720,-9.0,-1.0,1.4031271242429688
3721,-9.0,1.0,1.0192622690999806
3722,-9.0,3.0,0.7589729058628157
3723,-9.0,5.0,0.5720941420392053
3724,-9.0,7.0,0.43446116395296275
3725,-9.0,9.0,0.3325195164231242
3726,-9.0,11.0,0.25722997737488207
3727,-9.0,13.0,0.2018018578137096
3728,-9.0,15.0,0.1609897683813602
3729,-9.0,17.0,0.13081909092071034
3730,-9.0,19.0,0.10835445469172811
3731,-9.0,21.0,0.09146693109766409
3732,-9.0,23.0,0.0786271999784708
3733,-9.0,25.0,0.06874036641234291
3734,-9.0,27.0,0.061022114053001134
3735,-9.0,29.0,0.05490895028521792
3736,-9.0,31.0,0.049994248126080706
3737,-9.0,33.0,0.04598300243386755
3738,-9.0,35.0,0.04265988906691248
