,A,B,M,V/I
2827,-37.0,-35.0,41.0,-0.0005761224158288072
2828,-37.0,-35.0,43.0,-0.0005443864930687568
2829,-37.0,-35.0,45.0,-0.0005154073041014513
2830,-37.0,-35.0,47.0,-0.0004888478214350594
2831,-37.0,-35.0,49.0,-0.00046442512596842414
2832,-37.0,-35.0,51.0,-0.0004418997470995445
2833,-37.0,-35.0,53.0,-0.00042106741688391347
2834,-37.0,-35.0,55.0,-0.00040175264101442384
2835,-37.0,-35.0,57.0,-0.00038380364563606745
2836,-37.0,-35.0,59.0,-0.0003670883728266114
2837,-37.0,-35.0,61.0,-0.0003514912807998996
2838,-37.0,-35.0,63.0,-0.00033691076598515654
2839,-37.0,-35.0,65.0,-0.00032325706917384414
2840,-37.0,-35.0,67.0,-0.00031045056126999607
2841,-37.0,-35.0,69.0,-0.00029842032897851693
2842,-37.0,-35.0,71.0,-0.0002871029992962855
2843,-37.0,-35.0,73.0,-0.00027644175558567963
2844,-37.0,-35.0,75.0,-0.0002663855085134007
2845,-37.0,-35.0,77.0,-0.0002568881931078338
2846,-37.0,-35.0,79.0,-0.00024790816927128256
2847,-37.0,-35.0,81.0,-0.00023940770775232947
2848,-37.0,-35.0,83.0,-0.00023135254718949921
2849,-37.0,-35.0,85.0,-0.00022371151063953383
2850,-37.0,-35.0,87.0,-0.00021645617219466853
2851,-37.0,-35.0,89.0,-0.00020956056601851257
2852,-35.0,-33.0,-31.0,-4.032425100160214
2853,-35.0,-33.0,-29.0,-1.3038682317952281
2854,-35.0,-33.0,-27.0,-0.6302232560682048
2855,-35.0,-33.0,-25.0,-0.3588002559225347
2856,-35.0,-33.0,-23.0,-0.222498063575148
2857,-35.0,-33.0,-21.0,-0.14549112380209073
2858,-35.0,-33.0,-19.0,-0.0986651773198447
2859,-35.0,-33.0,-17.0,-0.06873074120241168
2860,-35.0,-33.0,-15.0,-0.04891372654365031
2861,-35.0,-33.0,-13.0,-0.035470975770107244
2862,-35.0,-33.0,-11.0,-0.02620125293292412
2863,-35.0,-33.0,-9.0,-0.019744899707538732
2864,-35.0,-33.0,-7.0,-0.015218128923849203
2865,-35.0,-33.0,-5.0,-0.011995962900471419
2866,-35.0,-33.0,-3.0,-0.009622041865173528
2867,-35.0,-33.0,-1.0,-0.0078101486070073015
2868,-35.0,-33.0,1.0,-0.006391628557703782
2869,-35.0,-33.0,3.0,-0.005261868184134308
2870,-35.0,-33.0,5.0,-0.0043546654423347875
2871,-35.0,-33.0,7.0,-0.0036264391638379037
2872,-35.0,-33.0,9.0,-0.0030449563664287083
2873,-35.0,-33.0,11.0,-0.0025828822787369587
2874,-35.0,-33.0,13.0,-0.0022159489930092605
2875,-35.0,-33.0,15.0,-0.0019233473772325704
2876,-35.0,-33.0,17.0,-0.0016881490359580004
2877,-35.0,-33.0,19.0,-0.0014971253679759017
2878,-35.0,-33.0,21.0,-0.0013401796558399279
2879,-35.0,-33.0,23.0,-0.0012096888157056597
2880,-35.0,-33.0,25.0,-0.0010999126462604564
2881,-35.0,-33.0,27.0,-0.001006518737037835
2882,-35.0,-33.0,29.0,-0.0009262198512636696
2883,-35.0,-33.0,31.0,-0.0008565039937825751
2884,-35.0,-33.0,33.0,-0.0007954356804308754
2885,-35.0,-33.0,35.0,-0.0007415101519719532
2886,-35.0,-33.0,37.0,-0.0006935463739774356
2887,-35.0,-33.0,39.0,-0.000650608282140492
2888,-35.0,-33.0,41.0,-0.0006119465730633107
2889,-35.0,-33.0,43.0,-0.0005769554614186365
2890,-35.0,-33.0,45.0,-0.0005451403715881174
2891,-35.0,-33.0,47.0,-0.0005160936488689538
2892,-35.0,-33.0,49.0,-0.0004894761785600235
2893,-35.0,-33.0,51.0,-0.00046500337853439683
2894,-35.0,-33.0,53.0,-0.0004424344463864159
2895,-35.0,-33.0,55.0,-0.0004215640419819901
2896,-35.0,-33.0,57.0,-0.0004022158031292272
2897,-35.0,-33.0,59.0,-0.0003842372495533042
2898,-35.0,-33.0,61.0,-0.0003674957450957167
2899,-35.0,-33.0,63.0,-0.0003518752719774837
2900,-35.0,-33.0,65.0,-0.00033727383258922924
2901,-35.0,-33.0,67.0,-0.00032360133970891006
2902,-35.0,-33.0,69.0,-0.0003107778896962853
2903,-35.0,-33.0,71.0,-0.0002987323382427475
2904,-35.0,-33.0,73.0,-0.00028740111696157374
2905,-35.0,-33.0,75.0,-0.0002767272431521712
2906,-35.0,-33.0,77.0,-0.00026665948567764636
2907,-35.0,-33.0,79.0,-0.0002571516579432387
2908,-35.0,-33.0,81.0,-0.00024816201510602376
2909,-35.0,-33.0,83.0,-0.0002396527373612952
2910,-35.0,-33.0,85.0,-0.00023158948479190533
2911,-35.0,-33.0,87.0,-0.00022394101209632054
2912,-35.0,-33.0,89.0,-0.00021667883372327064
2913,-35.0,-33.0,91.0,-0.00020977693168225918
2914,-33.0,-31.0,-29.0,-4.032437499128415
2915,-33.0,-31.0,-27.0,-1.303885236962853
2916,-33.0,-31.0,-25.0,-0.6302466541214917
2917,-33.0,-31.0,-23.0,-0.3588325612826784
2918,-33.0,-31.0,-21.0,-0.22254283438143108
2919,-33.0,-31.0,-19.0,-0.1455534294112425
2920,-33.0,-31.0,-17.0,-0.09875229921916923
2921,-33.0,-31.0,-15.0,-0.06885322405465671
2922,-33.0,-31.0,-13.0,-0.04908686152207181
2923,-33.0,-31.0,-11.0,-0.03571626312915496
2924,-33.0,-31.0,-9.0,-0.026544519768795904
2925,-33.0,-31.0,-7.0,-0.02019878271692148
2926,-33.0,-31.0,-5.0,-0.01573899410823945
2927,-33.0,-31.0,-3.0,-0.012490761907113734
2928,-33.0,-31.0,-1.0,-0.010033321203577555
2929,-33.0,-31.0,1.0,-0.008122345984000343
2930,-33.0,-31.0,3.0,-0.006609180073923693
2931,-33.0,-31.0,5.0,-0.005401045127310322
2932,-33.0,-31.0,7.0,-0.004437445115395941
2933,-33.0,-31.0,9.0,-0.00367386820781037
2934,-33.0,-31.0,11.0,-0.0030725907530099947
2935,-33.0,-31.0,13.0,-0.002600097969477168
2936,-33.0,-31.0,15.0,-0.002227664756253772
2937,-33.0,-31.0,17.0,-0.0019319717295623873
2938,-33.0,-31.0,19.0,-0.0016948598344877774
2939,-33.0,-31.0,21.0,-0.0015025334336482982
2940,-33.0,-31.0,23.0,-0.001344634689513565
2941,-33.0,-31.0,25.0,-0.0012134136690593461
2942,-33.0,-31.0,27.0,-0.0011030623387225796
2943,-33.0,-31.0,29.0,-0.0010092076463493367
2944,-33.0,-31.0,31.0,-0.0009285354055067023
2945,-33.0,-31.0,33.0,-0.0008585144049623808
2946,-33.0,-31.0,35.0,-0.0007971948319009971
2947,-33.0,-31.0,37.0,-0.0007430609669060104
2948,-33.0,-31.0,39.0,-0.0006949232703276666
2949,-33.0,-31.0,41.0,-0.0006518390201660437
2950,-33.0,-31.0,43.0,-0.0006130536702800803
2951,-33.0,-31.0,45.0,-0.000577957286783063
2952,-33.0,-31.0,47.0,-0.0005460519965796128
2953,-33.0,-31.0,49.0,-0.0005169275122212796
2954,-33.0,-31.0,51.0,-0.0004902426072683347
2955,-33.0,-31.0,53.0,-0.0004657109976050691
2956,-33.0,-31.0,55.0,-0.0004430905022286685
2957,-33.0,-31.0,57.0,-0.0004221746586032596
2958,-33.0,-31.0,59.0,-0.0004027861859119304
2959,-33.0,-31.0,61.0,-0.00038477184802823
2960,-33.0,-31.0,63.0,-0.00036799838354453773
2961,-33.0,-31.0,65.0,-0.00035234925471112205
2962,-33.0,-31.0,67.0,-0.0003377220292208917
2963,-33.0,-31.0,69.0,-0.00032402625456377787
2964,-33.0,-31.0,71.0,-0.0003111817185920008
2965,-33.0,-31.0,73.0,-0.0002991170151739539
2966,-33.0,-31.0,75.0,-0.00028776835267891286
2967,-33.0,-31.0,77.0,-0.0002770785572053184
2968,-33.0,-31.0,79.0,-0.0002669962331646493
2969,-33.0,-31.0,81.0,-0.00025747505195337396
2970,-33.0,-31.0,83.0,-0.0002484731456438242
2971,-33.0,-31.0,85.0,-0.00023995258738299975
2972,-33.0,-31.0,87.0,-0.0002318789438626196
2973,-33.0,-31.0,89.0,-0.00022422088807904847
2974,-33.0,-31.0,91.0,-0.0002169498628342443
2975,-33.0,-31.0,93.0,-0.000210039787186065
2976,-31.0,-29.0,-27.0,-4.032460830900043
2977,-31.0,-29.0,-25.0,-1.303917427806195
2978,-31.0,-29.0,-23.0,-0.6302912115203174
2979,-31.0,-29.0,-21.0,-0.3588944594818566
2980,-31.0,-29.0,-19.0,-0.22262917841105945
2981,-31.0,-29.0,-17.0,-0.14567445681397356
2982,-31.0,-29.0,-15.0,-0.09892289561741618
2983,-31.0,-29.0,-13.0,-0.06909509467868141
2984,-31.0,-29.0,-11.0,-0.049430773372334535
2985,-31.0,-29.0,-9.0,-0.0361997316898095
2986,-31.0,-29.0,-7.0,-0.02718736655407944
2987,-31.0,-29.0,-5.0,-0.020940907262504665
2988,-31.0,-29.0,-3.0,-0.016446198792463063
2989,-31.0,-29.0,-1.0,-0.01307732922714433
2990,-31.0,-29.0,1.0,-0.010476246687361343
2991,-31.0,-29.0,3.0,-0.008429004053500513
2992,-31.0,-29.0,5.0,-0.006803835354386223
2993,-31.0,-29.0,7.0,-0.005515640469053472
2994,-31.0,-29.0,9.0,-0.0045022121606736465
2995,-31.0,-29.0,11.0,-0.003710994667621502
2996,-31.0,-29.0,13.0,-0.003095365368990924
2997,-31.0,-29.0,15.0,-0.0026154348703087485
2998,-31.0,-29.0,17.0,-0.002238907226132153
2999,-31.0,-29.0,19.0,-0.0019407246871847375
3000,-31.0,-29.0,21.0,-0.0017019360754671614
3001,-31.0,-29.0,23.0,-0.0015083872906281465
3002,-31.0,-29.0,25.0,-0.0013495505622808032
3003,-31.0,-29.0,27.0,-0.0012175875951829888
3004,-31.0,-29.0,29.0,-0.0011066386933503598
3005,-31.0,-29.0,31.0,-0.001012297072963176
3006,-31.0,-29.0,33.0,-0.0009312246433963237
3007,-31.0,-29.0,35.0,-0.0008608723633822257
3008,-31.0,-29.0,37.0,-0.0007992767289512342
3009,-31.0,-29.0,39.0,-0.0007449113378854844
3010,-31.0,-29.0,41.0,-0.000696578237485708
3011,-31.0,-29.0,43.0,-0.0006533280398966432
3012,-31.0,-29.0,45.0,-0.0006144008925287672
3013,-31.0,-29.0,47.0,-0.0005791826192068812
3014,-31.0,-29.0,49.0,-0.0005471719409725177
3015,-31.0,-29.0,51.0,-0.000517955824113913
3016,-31.0,-29.0,53.0,-0.0004911908177254523
3017,-31.0,-29.0,55.0,-0.00046658882736355656
3018,-31.0,-29.0,57.0,-0.00044390619154242167
3019,-31.0,-29.0,59.0,-0.0004229352309415256
3020,-31.0,-29.0,61.0,-0.0004034976596223802
3021,-31.0,-29.0,63.0,-0.0003854394069523169
3022,-31.0,-29.0,65.0,-0.00036862651515338213
3023,-31.0,-29.0,67.0,-0.0003529418624561645
3024,-31.0,-29.0,69.0,-0.0003382825243404136
3025,-31.0,-29.0,71.0,-0.00032455763145933583
3026,-31.0,-29.0,73.0,-0.00031168661701288895
3027,-31.0,-29.0,75.0,-0.0002995977717662017
3028,-31.0,-29.0,77.0,-0.00028822704392405044
3029,-31.0,-29.0,79.0,-0.00027751703535882494
3030,-31.0,-29.0,81.0,-0.00026741615647863336
3031,-31.0,-29.0,83.0,-0.00025787791021249923
3032,-31.0,-29.0,85.0,-0.0002488602818423221
3033,-31.0,-29.0,87.0,-0.00024032521621139905
3034,-31.0,-29.0,89.0,-0.00023223816754693906
3035,-31.0,-29.0,91.0,-0.0002245677100150209
3036,-31.0,-29.0,93.0,-0.00021728519937929194
3037,-31.0,-29.0,95.0,-0.00021036447790808224
3038,-29.0,-27.0,-25.0,-4.032505291202534
3039,-29.0,-27.0,-23.0,-1.303979115292641
3040,-29.0,-27.0,-21.0,-0.6303771039118495
3041,-29.0,-27.0,-19.0,-0.35901454924816534
3042,-29.0,-27.0,-17.0,-0.22279790866411853
3043,-29.0,-27.0,-15.0,-0.1459129112359563
3044,-29.0,-27.0,-13.0,-0.09926197694065408
3045,-29.0,-27.0,-11.0,-0.0695789274839356
3046,-29.0,-27.0,-9.0,-0.05011384231581298
3047,-29.0,-27.0,-7.0,-0.037112531347146815
3048,-29.0,-27.0,-5.0,-0.028246416382015388
3049,-29.0,-27.0,-3.0,-0.021952623290086404
3050,-29.0,-27.0,-1.0,-0.01728387115809793
3051,-29.0,-27.0,1.0,-0.013707307046077949
3052,-29.0,-27.0,3.0,-0.010910323898649335
3053,-29.0,-27.0,5.0,-0.008703023169446045
3054,-29.0,-27.0,7.0,-0.006964022314636283
3055,-29.0,-27.0,9.0,-0.005605330855094411
3056,-29.0,-27.0,11.0,-0.0045530391315859245
3057,-29.0,-27.0,13.0,-0.003741821046549604
3058,-29.0,-27.0,15.0,-0.0031159535302713454
3059,-29.0,-27.0,17.0,-0.0026304681012795997
3060,-29.0,-27.0,19.0,-0.002250607041910331
3061,-29.0,-27.0,21.0,-0.0019501984349955676
3062,-29.0,-27.0,23.0,-0.0017097923445832247
3063,-29.0,-27.0,25.0,-0.0015150019394432612
3064,-29.0,-27.0,27.0,-0.0013551807295051795
3065,-29.0,-27.0,29.0,-0.0012224222372814175
3066,-29.0,-27.0,31.0,-0.0011108227869256124
3067,-29.0,-27.0,33.0,-0.0010159445995792799
3068,-29.0,-27.0,35.0,-0.000934426480258814
3069,-29.0,-27.0,37.0,-0.000863701608895942
3070,-29.0,-27.0,39.0,-0.000801792561859152
3071,-29.0,-27.0,41.0,-0.0007471619319163701
3072,-29.0,-27.0,43.0,-0.000698603011881422
3073,-29.0,-27.0,45.0,-0.0006551594173292916
3074,-29.0,-27.0,47.0,-0.0006160656809845906
3075,-29.0,-27.0,49.0,-0.0005807031026721331
3076,-29.0,-27.0,51.0,-0.0005485667430180363
3077,-29.0,-27.0,53.0,-0.0005192405937081493
3078,-29.0,-27.0,55.0,-0.000492378775560659
3079,-29.0,-27.0,57.0,-0.00046769120251708915
3080,-29.0,-27.0,59.0,-0.0004449325717422563
3081,-29.0,-27.0,61.0,-0.0004238938446114969
3082,-29.0,-27.0,63.0,-0.0004043956039190902
3083,-29.0,-27.0,65.0,-0.000386282832920852
3084,-29.0,-27.0,67.0,-0.00036942077872800794
3085,-29.0,-27.0,69.0,-0.00035369164816302645
3086,-29.0,-27.0,71.0,-0.000338991947102997
3087,-29.0,-27.0,73.0,-0.00032523032077150585
3088,-29.0,-27.0,75.0,-0.00031232578685768016
3089,-29.0,-27.0,77.0,-0.0003002062789640766
3090,-29.0,-27.0,79.0,-0.0002888074370503216
3091,-29.0,-27.0,81.0,-0.00027807159594218575
3092,-29.0,-27.0,83.0,-0.000267946933855779
3093,-29.0,-27.0,85.0,-0.0002583867511474214
3094,-29.0,-27.0,87.0,-0.0002493488558079123
3095,-29.0,-27.0,89.0,-0.00024079503706327977
3096,-29.0,-27.0,91.0,-0.00023269061218575242
3097,-29.0,-27.0,93.0,-0.0002250040345265457
3098,-29.0,-27.0,95.0,-0.00021770655305611807
3099,-29.0,-27.0,97.0,-0.00021077191548780905
3100,-27.0,-25.0,-23.0,-4.032591028800422
3101,-27.0,-25.0,-21.0,-1.30409876676634
3102,-27.0,-25.0,-19.0,-0.6305447792745684
3103,-27.0,-25.0,-17.0,-0.3592507095657359
3104,-27.0,-25.0,-15.0,-0.22313254368451907
3105,-27.0,-25.0,-13.0,-0.14639020580573592
3106,-27.0,-25.0,-11.0,-0.09994546034874213
3107,-27.0,-25.0,-9.0,-0.07054792731802453
3108,-27.0,-25.0,-7.0,-0.051414833620267664
3109,-27.0,-25.0,-5.0,-0.038628558436463095
3110,-27.0,-25.0,-3.0,-0.029697553265753823
3111,-27.0,-25.0,-1.0,-0.023152402033941227
3112,-27.0,-25.0,1.0,-0.018183372792982322
3113,-27.0,-25.0,3.0,-0.014324999388115017
3114,-27.0,-25.0,5.0,-0.011298893419472697
3115,-27.0,-25.0,7.0,-0.00892925749716901
3116,-27.0,-25.0,9.0,-0.007090037653395817
3117,-27.0,-25.0,11.0,-0.005676281260451721
3118,-27.0,-25.0,13.0,-0.0045957759463265135
3119,-27.0,-25.0,15.0,-0.003770204016323074
3120,-27.0,-25.0,17.0,-0.003136607662265041
3121,-27.0,-25.0,19.0,-0.002646519002591066
3122,-27.0,-25.0,21.0,-0.0022636010017210023
3123,-27.0,-25.0,23.0,-0.0019609779296514557
3124,-27.0,-25.0,25.0,-0.0017188736837303181
3125,-27.0,-25.0,27.0,-0.001522736534678111
3126,-27.0,-25.0,29.0,-0.0013618261595586406
3127,-27.0,-25.0,31.0,-0.001228175991356821
3128,-27.0,-25.0,33.0,-0.0011158401871629864
3129,-27.0,-25.0,35.0,-0.0010203495938402793
3130,-27.0,-25.0,37.0,-0.0009383188811812257
3131,-27.0,-25.0,39.0,-0.0008671623226292613
3132,-27.0,-25.0,41.0,-0.0008048875325972933
3133,-27.0,-25.0,43.0,-0.0007499451878598823
3134,-27.0,-25.0,45.0,-0.0007011190461451294
3135,-27.0,-25.0,47.0,-0.0006574450614387772
3136,-27.0,-25.0,49.0,-0.0006181515852814422
3137,-27.0,-25.0,51.0,-0.0005826149098953522
3138,-27.0,-25.0,53.0,-0.0005503260214559137
3139,-27.0,-25.0,55.0,-0.0005208655814831903
3140,-27.0,-25.0,57.0,-0.0004938849762502508
3141,-27.0,-25.0,59.0,-0.00046909186351272447
3142,-27.0,-25.0,61.0,-0.00044623906990389275
3143,-27.0,-25.0,63.0,-0.000425115998440629
3144,-27.0,-25.0,65.0,-0.00040554192731910577
3145,-27.0,-25.0,67.0,-0.0003873607423755601
3146,-27.0,-25.0,69.0,-0.00037043676320583363
3147,-27.0,-25.0,71.0,-0.0003546514090860403
3148,-27.0,-25.0,73.0,-0.0003399005141834291
3149,-27.0,-25.0,75.0,-0.0003260921483165813
3150,-27.0,-25.0,77.0,-0.00031314483420239597
3151,-27.0,-25.0,79.0,-0.00030098607795275324
3152,-27.0,-25.0,81.0,-0.00028955114890628735
3153,-27.0,-25.0,83.0,-0.00027878205940632013
3154,-27.0,-25.0,85.0,-0.0002686267061118089
3155,-27.0,-25.0,87.0,-0.00025903814276401205
3156,-27.0,-25.0,89.0,-0.00024997396069849354
3157,-27.0,-25.0,91.0,-0.00024139575828173963
3158,-27.0,-25.0,93.0,-0.00023326868422964345
3159,-27.0,-25.0,95.0,-0.0002255610427020268
3160,-27.0,-25.0,97.0,-0.0002182439503642785
3161,-27.0,-25.0,99.0,-0.00021129103741565798
3162,-25.0,-23.0,-21.0,-4.0327584165968755
3163,-25.0,-23.0,-19.0,-1.3043338984277504
3164,-25.0,-23.0,-17.0,-0.6308767905100634
3165,-25.0,-23.0,-15.0,-0.35972249351666363
3166,-25.0,-23.0,-13.0,-0.22380764836142186
3167,-25.0,-23.0,-11.0,-0.14736065906697676
3168,-25.0,-23.0,-9.0,-0.10132741980271182
3169,-25.0,-23.0,-7.0,-0.07241216921379856
3170,-25.0,-23.0,-5.0,-0.05359603685036743
3171,-25.0,-23.0,-3.0,-0.040719885851589616
3172,-25.0,-23.0,-1.0,-0.03142458523175162
3173,-25.0,-23.0,1.0,-0.024444194317693096
3174,-25.0,-23.0,3.0,-0.019068571825247835
3175,-25.0,-23.0,5.0,-0.014880987316085309
3176,-25.0,-23.0,7.0,-0.011622262268091432
3177,-25.0,-23.0,9.0,-0.009109221337210371
3178,-25.0,-23.0,11.0,-0.007191245358062967
3179,-25.0,-23.0,13.0,-0.005737130599088536
3180,-25.0,-23.0,15.0,-0.004636085662745662
3181,-25.0,-23.0,17.0,-0.003799455136270141
3182,-25.0,-23.0,19.0,-0.0031592794215040618
3183,-25.0,-23.0,21.0,-0.002664830507035462
3184,-25.0,-23.0,23.0,-0.0022787620264270447
3185,-25.0,-23.0,25.0,-0.001973729245379245
3186,-25.0,-23.0,27.0,-0.0017297183879123115
3187,-25.0,-23.0,29.0,-0.001532042360065336
3188,-25.0,-23.0,31.0,-0.001369874248205713
3189,-25.0,-23.0,33.0,-0.001235186877594975
3190,-25.0,-23.0,35.0,-0.0011219894538307823
3191,-25.0,-23.0,37.0,-0.0010257783543962083
3192,-25.0,-23.0,39.0,-0.0009431413262713691
3193,-25.0,-23.0,41.0,-0.0008714713920865563
3194,-25.0,-23.0,43.0,-0.0008087592796135086
3195,-25.0,-23.0,45.0,-0.0007534421791781064
3196,-25.0,-23.0,47.0,-0.0007042930299378698
3197,-25.0,-23.0,49.0,-0.0006603390701465511
3198,-25.0,-23.0,51.0,-0.0006208015990004194
3199,-25.0,-23.0,53.0,-0.0005850511764938192
3200,-25.0,-23.0,55.0,-0.0005525741077791087
3201,-25.0,-23.0,57.0,-0.0005229472133951099
3202,-25.0,-23.0,59.0,-0.0004958187124653353
3203,-25.0,-23.0,61.0,-0.00047089363826444824
3204,-25.0,-23.0,63.0,-0.0004479226318144236
3205,-25.0,-23.0,65.0,-0.00042669326699185106
3206,-25.0,-23.0,67.0,-0.00040702328369345703
3207,-25.0,-23.0,69.0,-0.0003887552678350295
3208,-25.0,-23.0,71.0,-0.0003717524353768764
3209,-25.0,-23.0,73.0,-0.0003558952643358121
3210,-25.0,-23.0,75.0,-0.00034107878256990284
3211,-25.0,-23.0,77.0,-0.00032721036626341335
3212,-25.0,-23.0,79.0,-0.00031420793900538944
3213,-25.0,-23.0,81.0,-0.00030199848740467515
3214,-25.0,-23.0,83.0,-0.0002905168286802765
3215,-25.0,-23.0,85.0,-0.0002797045803273751
3216,-25.0,-23.0,87.0,-0.0002695092930408219
3217,-25.0,-23.0,89.0,-0.0002598837164967602
3218,-25.0,-23.0,91.0,-0.0002507851740249905
3219,-25.0,-23.0,93.0,-0.00024217502714578634
3220,-25.0,-23.0,95.0,-0.00023401821476320972
3221,-25.0,-23.0,97.0,-0.00022628285477611053
3222,-25.0,-23.0,99.0,-0.00021893989819070717
3223,-25.0,-23.0,101.0,-0.00021196282764745882
3224,-23.0,-21.0,-19.0,-4.03308979394911
3225,-23.0,-21.0,-17.0,-1.3048031149978616
3226,-23.0,-21.0,-15.0,-0.6315456424156647
3227,-23.0,-21.0,-13.0,-0.360683127513135
3228,-23.0,-21.0,-11.0,-0.2251946017143811
3229,-23.0,-21.0,-9.0,-0.1493457284933697
3230,-23.0,-21.0,-7.0,-0.10401934006591629
3231,-23.0,-21.0,-5.0,-0.07557508402108018
3232,-23.0,-21.0,-3.0,-0.05663349076638466
3233,-23.0,-21.0,-1.0,-0.04322583553827991
3234,-23.0,-21.0,1.0,-0.03329594530895466
3235,-23.0,-21.0,3.0,-0.025725424941122052
3236,-23.0,-21.0,5.0,-0.019873731903935904
3237,-23.0,-21.0,7.0,-0.01535033452399251
3238,-23.0,-21.0,9.0,-0.011884503658167914
3239,-23.0,-21.0,11.0,-0.00925741340349645
3240,-23.0,-21.0,13.0,-0.00728068341069063
3241,-23.0,-21.0,15.0,-0.005796438681240891
3242,-23.0,-21.0,17.0,-0.0046790368394923065
3243,-23.0,-21.0,19.0,-0.0038326152714364473
3244,-23.0,-21.0,21.0,-0.0031859384600972374
3245,-23.0,-21.0,23.0,-0.0026868013657507933
3246,-23.0,-21.0,25.0,-0.0022971621537161632
3247,-23.0,-21.0,27.0,-0.0019893184604788533
3248,-23.0,-21.0,29.0,-0.001743050431873304
3249,-23.0,-21.0,31.0,-0.0015435384266846777
3250,-23.0,-21.0,33.0,-0.0013798628138371183
3251,-23.0,-21.0,35.0,-0.0012439279583384456
3252,-23.0,-21.0,37.0,-0.0011296908929473125
3253,-23.0,-21.0,39.0,-0.0010326075125367852
3254,-23.0,-21.0,41.0,-0.0009492338135617256
3255,-23.0,-21.0,43.0,-0.0008769377378313355
3256,-23.0,-21.0,45.0,-0.0008136900906079332
3257,-23.0,-21.0,47.0,-0.0007579121589459704
3258,-23.0,-21.0,49.0,-0.0007083641264615768
3259,-23.0,-21.0,51.0,-0.0006640629512780598
3260,-23.0,-21.0,53.0,-0.0006242216066354445
3261,-23.0,-21.0,55.0,-0.0005882038752123842
3262,-23.0,-21.0,57.0,-0.0005554905170176566
3263,-23.0,-21.0,59.0,-0.0005256537919238052
3264,-23.0,-21.0,61.0,-0.0004983381483999808
3265,-23.0,-21.0,63.0,-0.00047324548590020957
3266,-23.0,-21.0,65.0,-0.0004501238273779684
3267,-23.0,-21.0,67.0,-0.0004287585483252164
3268,-23.0,-21.0,69.0,-0.0004089655334160239
3269,-23.0,-21.0,71.0,-0.0003905857953029612
3270,-23.0,-21.0,73.0,-0.0003734812094850215
3271,-23.0,-21.0,75.0,-0.0003575311066649732
3272,-23.0,-21.0,77.0,-0.0003426295284037033
3273,-23.0,-21.0,79.0,-0.00032868299945502596
3274,-23.0,-21.0,81.0,-0.00031560870546563057
3275,-23.0,-21.0,83.0,-0.0003033329910343448
3276,-23.0,-21.0,85.0,-0.00029179011282202787
3277,-23.0,-21.0,87.0,-0.0002809211972218256
3278,-23.0,-21.0,89.0,-0.0002706733633030499
3279,-23.0,-21.0,91.0,-0.0002609989802566295
3280,-23.0,-21.0,93.0,-0.00025185503507678744
3281,-23.0,-21.0,95.0,-0.00024320259121409643
3282,-23.0,-21.0,97.0,-0.00023500632280009162
3283,-23.0,-21.0,99.0,-0.00022723411204980844
3284,-23.0,-21.0,101.0,-0.00021985669980095247
3285,-23.0,-21.0,103.0,-0.00021284738100130034
3286,-21.0,-19.0,-17.0,-4.033757173765327
3287,-21.0,-19.0,-15.0,-1.3057579574290834
3288,-21.0,-19.0,-13.0,-0.6329231032937159
3289,-21.0,-19.0,-11.0,-0.3626825687810873
3290,-21.0,-19.0,-9.0,-0.22807424554941436
3291,-21.0,-19.0,-7.0,-0.15327618972903528
3292,-21.0,-19.0,-5.0,-0.10866106107667634
3293,-21.0,-19.0,-3.0,-0.08004126896213631
3294,-21.0,-19.0,-1.0,-0.06031553152896668
3295,-21.0,-19.0,1.0,-0.045972752275459466
3296,-21.0,-19.0,3.0,-0.03517754633526354
3297,-21.0,-19.0,5.0,-0.026911393095387467
3298,-21.0,-19.0,7.0,-0.020569373054145884
3299,-21.0,-19.0,9.0,-0.015742796678248475
3300,-21.0,-19.0,11.0,-0.012108899974557344
3301,-21.0,-19.0,13.0,-0.009394228277460184
3302,-21.0,-19.0,15.0,-0.007371859490799729
3303,-21.0,-19.0,17.0,-0.005862400941945234
3304,-21.0,-19.0,19.0,-0.004729699143582879
3305,-21.0,-19.0,21.0,-0.003873057119318332
3306,-21.0,-19.0,23.0,-0.003219018827808076
3307,-21.0,-19.0,25.0,-0.0027143071626149484
3308,-21.0,-19.0,27.0,-0.002320313806106193
3309,-21.0,-19.0,29.0,-0.002009002750299166
3310,-21.0,-19.0,31.0,-0.0017599370902664155
3311,-21.0,-19.0,33.0,-0.001558145169749156
3312,-21.0,-19.0,35.0,-0.0013925957197950777
3313,-21.0,-19.0,37.0,-0.0012551087634547625
3314,-21.0,-19.0,39.0,-0.0011395765301589443
3315,-21.0,-19.0,41.0,-0.0010414045894834995
3316,-21.0,-19.0,43.0,-0.0009571095583019995
3317,-21.0,-19.0,45.0,-0.0008840283732582041
3318,-21.0,-19.0,47.0,-0.0008201072911440538
3319,-21.0,-19.0,49.0,-0.0007637480570452555
3320,-21.0,-19.0,51.0,-0.0007136952133646284
3321,-21.0,-19.0,53.0,-0.0006689531300024636
3322,-21.0,-19.0,55.0,-0.000628724592223906
3323,-21.0,-19.0,57.0,-0.0005923650904996851
3324,-21.0,-19.0,59.0,-0.0005593485970691245
3325,-21.0,-19.0,61.0,-0.0005292417837791455
3326,-21.0,-19.0,63.0,-0.0005016844726500429
3327,-21.0,-19.0,65.0,-0.00047637471133843076
3328,-21.0,-19.0,67.0,-0.00045305729831860916
3329,-21.0,-19.0,69.0,-0.000431514895281461
