,A,M,N,V/I
4606,23.0,47.0,49.0,0.019266177402797235
4607,23.0,49.0,51.0,0.014555809422103452
4608,23.0,51.0,53.0,0.011159873197176012
4609,23.0,53.0,55.0,0.008685876074852245
4610,23.0,55.0,57.0,0.006864901530735643
4611,23.0,57.0,59.0,0.00551050747380899
4612,23.0,59.0,61.0,0.0044921984389893616
4613,23.0,61.0,63.0,0.003717902125543404
4614,23.0,63.0,65.0,0.00312219098779154
4615,23.0,65.0,67.0,0.0026582608614243858
4616,23.0,67.0,69.0,0.0022924126856969027
4617,23.0,69.0,71.0,0.0020002254595557004
4618,23.0,71.0,73.0,0.0017638842217287815
4619,23.0,73.0,75.0,0.0015703035310467295
4620,23.0,75.0,77.0,0.0014098026084039574
4621,23.0,77.0,79.0,0.0012751652809168158
4622,23.0,79.0,81.0,0.0011609697264125841
4623,23.0,81.0,83.0,0.001063108284094779
4624,23.0,83.0,85.0,0.0009784417635646456
4625,23.0,85.0,87.0,0.0009045493461980192
4626,23.0,87.0,89.0,0.0008395467210359324
4627,23.0,89.0,91.0,0.0007819531384600786
4628,23.0,91.0,93.0,0.0007305936878036594
4629,23.0,93.0,95.0,0.0006845270526167485
4630,23.0,95.0,97.0,0.0006429917793328369
4631,23.0,97.0,99.0,0.0006053660630373839
4632,23.0,99.0,101.0,0.0005711374512813276
4633,23.0,101.0,103.0,0.000539879862583928
4634,23.0,103.0,105.0,0.0005112360284505631
4635,23.0,105.0,107.0,0.0004849039790280306
4636,23.0,107.0,109.0,0.00046062656098028523
4637,23.0,109.0,111.0,0.00043818324270812267
4638,23.0,111.0,113.0,0.0004173836555854925
4639,23.0,113.0,115.0,0.0003980624609420426
4640,23.0,115.0,117.0,0.000380075235617474
4641,23.0,117.0,119.0,0.00036329514427774906
4642,23.0,119.0,121.0,0.00034761022138923153
4643,23.0,121.0,123.0,0.0003329211247506507
4644,23.0,123.0,125.0,0.00031913925091793874
4645,23.0,125.0,127.0,0.00030618513271973846
4646,25.0,27.0,29.0,4.03269386906463
4647,25.0,29.0,31.0,1.3040600425639606
4648,25.0,31.0,33.0,0.6303552200190334
4649,25.0,33.0,35.0,0.3588835119151762
4650,25.0,35.0,37.0,0.22253891644144508
4651,25.0,37.0,39.0,0.14549164289508543
4652,25.0,39.0,41.0,0.09862329949259785
4653,25.0,41.0,43.0,0.06863985903075964
4654,25.0,43.0,45.0,0.04876167608028614
4655,25.0,45.0,47.0,0.03523832810410857
4656,25.0,47.0,49.0,0.025859216037009178
4657,25.0,49.0,51.0,0.019255501218024232
4658,25.0,51.0,53.0,0.014547278749455342
4659,25.0,53.0,55.0,0.011152984989775877
4660,25.0,55.0,57.0,0.008680254346618108
4661,25.0,57.0,59.0,0.006860263832756418
4662,25.0,59.0,61.0,0.005506640473831509
4663,25.0,61.0,63.0,0.0044889400780800046
4664,25.0,63.0,65.0,0.003715128539533756
4665,25.0,65.0,67.0,0.003119806889890185
4666,25.0,67.0,69.0,0.002656192445979408
4667,25.0,69.0,71.0,0.0022906023735768735
4668,25.0,71.0,73.0,0.001998627992668492
4669,25.0,73.0,75.0,0.0017624637488449363
4670,25.0,75.0,77.0,0.0015690314242505776
4671,25.0,77.0,79.0,0.001408655819768477
4672,25.0,79.0,81.0,0.0012741250999479155
4673,25.0,81.0,83.0,0.0011600208358390658
4674,25.0,83.0,85.0,0.001062238038557338
4675,25.0,85.0,87.0,0.0009776396354604401
4676,25.0,87.0,89.0,0.0009038064973612876
4677,25.0,89.0,91.0,0.0008388556695222357
4678,25.0,91.0,93.0,0.0007813074974904882
4679,25.0,93.0,95.0,0.0007299879596684954
4680,25.0,95.0,97.0,0.0006839564645841623
4681,25.0,97.0,99.0,0.0006424521517518732
4682,25.0,99.0,101.0,0.0006048537021551351
4683,25.0,101.0,103.0,0.0005706490610239492
4684,25.0,103.0,105.0,0.000539412470830683
4685,25.0,105.0,107.0,0.0005107869242744895
4686,25.0,107.0,109.0,0.0004844706580635211
4687,25.0,109.0,111.0,0.00046020667656300474
4688,25.0,111.0,113.0,0.0004377745607474365
4689,25.0,113.0,115.0,0.00041698401126572665
4690,25.0,115.0,117.0,0.000397669715231936
4691,25.0,117.0,119.0,0.00037968722897785065
4692,25.0,119.0,121.0,0.0003629096434463394
4693,25.0,121.0,123.0,0.00034722485219242094
4694,25.0,123.0,125.0,0.00033253328079695457
4695,25.0,125.0,127.0,0.00031874597452826933
4696,27.0,29.0,31.0,4.032572684860628
4697,27.0,31.0,33.0,1.3039703631075916
4698,27.0,33.0,35.0,0.6302885098365467
4699,27.0,35.0,37.0,0.3588335993185048
4700,27.0,37.0,39.0,0.2225013326319052
4701,27.0,39.0,41.0,0.14546314468927424
4702,27.0,41.0,43.0,0.09860152653271348
4703,27.0,43.0,45.0,0.06862308800462025
4704,27.0,45.0,47.0,0.04874864444191007
4705,27.0,47.0,49.0,0.03522810746311497
4706,27.0,49.0,51.0,0.025851121038528477
4707,27.0,51.0,53.0,0.019249023810059315
4708,27.0,53.0,55.0,0.014542040643061999
4709,27.0,55.0,57.0,0.011148703184396397
4710,27.0,57.0,59.0,0.008676716060231071
4711,27.0,59.0,61.0,0.006857308218686839
4712,27.0,61.0,63.0,0.005504145247354861
4713,27.0,63.0,65.0,0.004486811704205562
4714,27.0,65.0,67.0,0.0037132950106110313
4715,27.0,67.0,69.0,0.003118212391705011
4716,27.0,69.0,71.0,0.002654793404729572
4717,27.0,71.0,73.0,0.0022893645154192926
4718,27.0,73.0,75.0,0.0019975241479350814
4719,27.0,75.0,77.0,0.0017614722055631499
4720,27.0,77.0,79.0,0.0015681346881304473
4721,27.0,79.0,81.0,0.0014078396759435417
4722,27.0,81.0,83.0,0.0012733778994949325
4723,27.0,83.0,85.0,0.0011593329503275518
4724,27.0,85.0,87.0,0.0010616014406657666
4725,27.0,87.0,89.0,0.000977047574528149
4726,27.0,89.0,91.0,0.0009032532467015859
4727,27.0,91.0,93.0,0.0008383363281792497
4728,27.0,93.0,95.0,0.0007808178334421101
4729,27.0,95.0,97.0,0.0007295242846720833
4730,27.0,97.0,99.0,0.0006835155332262748
4731,27.0,99.0,101.0,0.0006420310790140292
4732,27.0,101.0,103.0,0.000604449895104317
4733,27.0,103.0,105.0,0.0005702601611919586
4734,27.0,105.0,107.0,0.0005390363045464745
4735,27.0,107.0,109.0,0.0005104214587147507
4736,27.0,109.0,111.0,0.00048411396113076655
4737,27.0,111.0,113.0,0.0004598568789044889
4738,27.0,113.0,115.0,0.00043742981827424657
4739,27.0,115.0,117.0,0.0004166424663315377
4740,27.0,117.0,119.0,0.0003973294539449529
4741,27.0,119.0,121.0,0.0003793462304625579
4742,27.0,121.0,123.0,0.00036256571370872626
4743,27.0,123.0,125.0,0.0003468755318958988
4744,27.0,125.0,127.0,0.00033217572311546387
4745,29.0,31.0,33.0,4.032504981641369
4746,29.0,33.0,35.0,1.3039199338840437
4747,29.0,35.0,37.0,0.6302507298829665
4748,29.0,37.0,39.0,0.35880511504434787
4749,29.0,39.0,41.0,0.22247970682339435
4750,29.0,41.0,43.0,0.14544660123466513
4751,29.0,43.0,45.0,0.0985887670702088
4752,29.0,45.0,47.0,0.06861316020139727
4753,29.0,47.0,49.0,0.04874084724010322
4754,29.0,49.0,51.0,0.035221922786305065
4755,29.0,51.0,53.0,0.025846164457365067
4756,29.0,53.0,55.0,0.019245008815268777
4757,29.0,55.0,57.0,0.014538752704981006
4758,29.0,57.0,59.0,0.011145980867059188
4759,29.0,59.0,61.0,0.00867443723284382
4760,29.0,61.0,63.0,0.0068553799593888826
4761,29.0,63.0,65.0,0.005502496428220531
4762,29.0,65.0,67.0,0.004485387528302159
4763,29.0,67.0,69.0,0.0037120529739706892
4764,29.0,69.0,71.0,0.0031171192882225793
4765,29.0,71.0,73.0,0.002653823096517481
4766,29.0,73.0,75.0,0.0022884962665772474
4767,29.0,75.0,77.0,0.001996741374252854
4768,29.0,77.0,79.0,0.0017607615322235426
4769,29.0,79.0,81.0,0.0015674852362188296
4770,29.0,81.0,83.0,0.0014072425194971983
4771,29.0,83.0,85.0,0.0012728256501005827
4772,29.0,85.0,87.0,0.0011588194374504493
4773,29.0,87.0,89.0,0.0010611214640870135
4774,29.0,89.0,91.0,0.0009765967112883092
4775,29.0,91.0,93.0,0.0009028276993842226
4776,29.0,93.0,95.0,0.0008379328046387857
4777,29.0,95.0,97.0,0.0007804334505002036
4778,29.0,97.0,99.0,0.0007291564900959238
4779,29.0,99.0,101.0,0.0006831620416247672
4780,29.0,101.0,103.0,0.0006416898182650607
4781,29.0,103.0,105.0,0.0006041189606413172
4782,29.0,105.0,107.0,0.000569937775996919
4783,29.0,107.0,109.0,0.0005387207830602828
4784,29.0,109.0,111.0,0.0005101111731139717
4785,29.0,111.0,113.0,0.00048380730854028983
4786,29.0,113.0,115.0,0.0004595522480921252
4787,29.0,115.0,117.0,0.0004371255541040092
4788,29.0,117.0,119.0,0.00041633682947762526
4789,29.0,119.0,121.0,0.0003970205715652306
4790,29.0,121.0,123.0,0.0003790320301204457
4791,29.0,123.0,125.0,0.00036224382921705434
4792,29.0,125.0,127.0,0.0003465431770116323
4793,31.0,33.0,35.0,4.032466542467748
4794,31.0,35.0,37.0,1.3038910996354014
4795,31.0,37.0,39.0,0.6302289625593436
4796,31.0,39.0,41.0,0.3587885676832936
4797,31.0,41.0,43.0,0.22246703174970495
4798,31.0,43.0,45.0,0.14543681209956427
4799,31.0,45.0,47.0,0.09858113958073433
4800,31.0,47.0,49.0,0.06860716060178312
4801,31.0,49.0,51.0,0.04873608069155111
4802,31.0,51.0,53.0,0.035218096026956
4803,31.0,53.0,55.0,0.025843058727008275
4804,31.0,55.0,57.0,0.01924246017308387
4805,31.0,57.0,59.0,0.014536637683708387
4806,31.0,59.0,61.0,0.0111442059880172
4807,31.0,61.0,63.0,0.008672931320913513
4808,31.0,63.0,65.0,0.006854088493564087
4809,31.0,65.0,67.0,0.005501377375716071
4810,31.0,67.0,69.0,0.00448440826267664
4811,31.0,69.0,71.0,0.003711187987407362
4812,31.0,71.0,73.0,0.0031163484871945604
4813,31.0,73.0,75.0,0.0026531305272029654
4814,31.0,75.0,77.0,0.002287869157770517
4815,31.0,77.0,79.0,0.0019961694155445353
4816,31.0,79.0,81.0,0.0017602363270644641
4817,31.0,81.0,83.0,0.001566999885402813
4818,31.0,83.0,85.0,0.0014067913022269354
4819,31.0,85.0,87.0,0.0012724037783165658
4820,31.0,87.0,89.0,0.0011584228653497598
4821,31.0,89.0,91.0,0.0010607467393523931
4822,31.0,91.0,93.0,0.0009762408579335434
4823,31.0,93.0,95.0,0.000902488124617417
4824,31.0,95.0,97.0,0.0008376072239917841
4825,31.0,97.0,99.0,0.0007801198268358768
4826,31.0,99.0,101.0,0.0007288529831102931
4827,31.0,101.0,103.0,0.0006828669652012703
4828,31.0,103.0,105.0,0.0006414016035745027
4829,31.0,105.0,107.0,0.0006038361232657656
4830,31.0,107.0,109.0,0.0005696588856163934
4831,31.0,109.0,111.0,0.0005384444343998762
4832,31.0,111.0,113.0,0.0005098359569059331
4833,31.0,113.0,115.0,0.00048353178117649734
4834,31.0,115.0,117.0,0.00045927489831350254
4835,31.0,117.0,119.0,0.0004368447642143433
4836,31.0,119.0,121.0,0.0004160508266139798
4837,31.0,121.0,123.0,0.00039672736088404437
4838,31.0,123.0,125.0,0.0003787292978516994
4839,31.0,125.0,127.0,0.0003619288112287969
4840,33.0,35.0,37.0,4.032444332955402
4841,33.0,37.0,39.0,1.3038743119150555
4842,33.0,39.0,41.0,0.6302161839555576
4843,33.0,41.0,43.0,0.3587787661493559
4844,33.0,43.0,45.0,0.222459451072469
4845,33.0,45.0,47.0,0.14543089637591977
4846,33.0,47.0,49.0,0.09857647872769137
4847,33.0,49.0,51.0,0.0686034509728447
4848,33.0,51.0,53.0,0.048733096551108274
4849,33.0,53.0,55.0,0.035215668840995334
4850,33.0,55.0,57.0,0.025841062091204223
4851,33.0,57.0,59.0,0.019240798815378393
4852,33.0,59.0,61.0,0.014535239418364751
4853,33.0,61.0,63.0,0.01114301581262768
4854,33.0,63.0,65.0,0.008671907073023843
4855,33.0,65.0,67.0,0.006853197645140037
4856,33.0,67.0,69.0,0.005500594659812251
4857,33.0,69.0,71.0,0.004483713910331075
4858,33.0,71.0,73.0,0.0037105664131794197
4859,33.0,73.0,75.0,0.003115787305451999
4860,33.0,75.0,77.0,0.00265261981293774
4861,33.0,77.0,79.0,0.002287400888731049
4862,33.0,79.0,81.0,0.001995737049222554
4863,33.0,81.0,83.0,0.0017598344782974867
4864,33.0,83.0,85.0,0.0015666240792862468
4865,33.0,85.0,87.0,0.0014064377835779004
4866,33.0,87.0,89.0,0.0012720693637364652
4867,33.0,89.0,91.0,0.0011581048274684758
4868,33.0,91.0,93.0,0.0010604427154434284
4869,33.0,93.0,95.0,0.0009759487770095721
4870,33.0,95.0,97.0,0.0009022061485368243
4871,33.0,97.0,99.0,0.0008373336991534079
4872,33.0,99.0,101.0,0.0007798532438086682
4873,33.0,101.0,103.0,0.0007285919421079409
4874,33.0,103.0,105.0,0.0006826101457153184
4875,33.0,105.0,107.0,0.000641147736762878
4876,33.0,107.0,109.0,0.0006035839658775285
4877,33.0,109.0,111.0,0.000569407194331694
4878,33.0,111.0,113.0,0.0005381919394717403
4879,33.0,113.0,115.0,0.0005095813338659994
4880,33.0,115.0,117.0,0.00048327361898510557
4881,33.0,117.0,119.0,0.0004590116613910032
4882,33.0,119.0,121.0,0.0004365747436759111
4883,33.0,121.0,123.0,0.00041577207207212086
4884,33.0,123.0,125.0,0.0003964375799577688
4885,33.0,125.0,127.0,0.000378425718687455
4886,35.0,37.0,39.0,4.032431255339648
4887,35.0,39.0,41.0,1.3038643439787436
4888,35.0,41.0,43.0,0.6302085274080311
4889,35.0,43.0,45.0,0.35877283541306126
4890,35.0,45.0,47.0,0.22245481523385646
4891,35.0,47.0,49.0,0.14542723724406237
4892,35.0,49.0,51.0,0.09857356048006094
4893,35.0,51.0,53.0,0.06860109814221638
4894,35.0,53.0,55.0,0.04873117802547039
4895,35.0,55.0,57.0,0.03521408620602734
4896,35.0,57.0,59.0,0.025839741115344206
4897,35.0,59.0,61.0,0.0192396832140089
4898,35.0,61.0,63.0,0.014534286274621583
4899,35.0,63.0,65.0,0.011142192205139345
4900,35.0,65.0,67.0,0.008671187585047632
4901,35.0,67.0,69.0,0.006852562518931224
4902,35.0,69.0,71.0,0.0055000284245252384
4903,35.0,71.0,73.0,0.0044832043583427905
4904,35.0,73.0,75.0,0.0037101038334642483
4905,35.0,75.0,77.0,0.0031153639071274247
4906,35.0,77.0,79.0,0.0026522292899037875
4907,35.0,79.0,81.0,0.0022870380893024733
4908,35.0,81.0,83.0,0.0019953977241284893
4909,35.0,83.0,85.0,0.0017595150873537108
4910,35.0,85.0,87.0,0.0015663216421288803
4911,35.0,87.0,89.0,0.0014061497635797157
4912,35.0,89.0,91.0,0.0012717935769747044
4913,35.0,91.0,93.0,0.0011578393706381494
4914,35.0,93.0,95.0,0.0010601859081016893
4915,35.0,95.0,97.0,0.0009756991146396173
4916,35.0,97.0,99.0,0.0009019622637300405
4917,35.0,99.0,101.0,0.0008370943288010906
4918,35.0,101.0,103.0,0.0007796172006261544
4919,35.0,103.0,105.0,0.0007283580891167506
4920,35.0,105.0,107.0,0.0006823773725171921
4921,35.0,107.0,109.0,0.00064091493656444
4922,35.0,109.0,111.0,0.0006033500122761895
4923,35.0,111.0,113.0,0.0005691709168424396
4924,35.0,113.0,115.0,0.0005379520966114805
4925,35.0,115.0,117.0,0.0005093365821812086
4926,35.0,117.0,119.0,0.00048302247537875334
4927,35.0,119.0,121.0,0.00045875245382023463
4928,35.0,121.0,123.0,0.00043630554102183985
4929,35.0,123.0,125.0,0.000415490579408373
4930,35.0,125.0,127.0,0.00039614099413054493
4931,37.0,39.0,41.0,4.032423395168771
4932,37.0,41.0,43.0,1.3038582973680768
4933,37.0,43.0,45.0,0.6302038360382354
4934,37.0,45.0,47.0,0.35876916168321094
4935,37.0,47.0,49.0,0.2224519096234343
4936,37.0,49.0,51.0,0.14542491466177865
4937,37.0,51.0,53.0,0.09857168309131692
4938,37.0,53.0,55.0,0.06859956287330193
4939,37.0,55.0,57.0,0.0487299074495981
4940,37.0,57.0,59.0,0.03521302187965242
4941,37.0,59.0,61.0,0.025838838693525004
4942,37.0,61.0,63.0,0.01923890886027553
4943,37.0,63.0,65.0,0.014533614014895446
4944,37.0,65.0,67.0,0.011141601971717152
4945,37.0,67.0,69.0,0.008670663766193049
4946,37.0,69.0,71.0,0.006852092879829658
4947,37.0,71.0,73.0,0.005499603301690928
4948,37.0,73.0,75.0,0.00448281605590669
4949,37.0,75.0,77.0,0.0037097461689095737
4950,37.0,77.0,79.0,0.003115031867965287
4951,37.0,79.0,81.0,0.00265191877294068
4952,37.0,81.0,83.0,0.0022867457015751866
4953,37.0,83.0,85.0,0.001995120630016084
4954,37.0,85.0,87.0,0.0017592508903644388
4955,37.0,87.0,89.0,0.001566068292789137
4956,37.0,89.0,91.0,0.0014059054870095532
4957,37.0,91.0,93.0,0.0012715568153236524
4958,37.0,93.0,95.0,0.0011576087367254524
4959,37.0,95.0,97.0,0.0010599601474684563
4960,37.0,97.0,99.0,0.0009754770738533147
4961,37.0,99.0,101.0,0.0009017428632414892
4962,37.0,101.0,103.0,0.0008368765389855856
4963,37.0,103.0,105.0,0.0007794000198676557
4964,37.0,105.0,107.0,0.0007281405229451303
4965,37.0,107.0,109.0,0.0006821584128876949
4966,37.0,109.0,111.0,0.0006406935403853106
4967,37.0,111.0,113.0,0.0006031250782274553
4968,37.0,113.0,115.0,0.0005689412593325588
4969,37.0,115.0,117.0,0.0005377164152401137
4970,37.0,117.0,119.0,0.0005090934239565491
4971,37.0,119.0,121.0,0.0004827701844687844
4972,37.0,121.0,123.0,0.00045848909900482807
4973,37.0,123.0,125.0,0.0004360288060502003
4974,37.0,125.0,127.0,0.0004151976107213337
4975,39.0,41.0,43.0,4.032418564216521
4976,39.0,43.0,45.0,1.303854542533675
4977,39.0,45.0,47.0,0.6302008898270353
4978,39.0,47.0,49.0,0.35876682621521416
4979,39.0,49.0,51.0,0.22245003799097218
4980,39.0,51.0,53.0,0.14542339737836663
4981,39.0,53.0,55.0,0.09857043822045664
4982,39.0,55.0,57.0,0.06859852882155831
4983,39.0,57.0,59.0,0.048729037692278765
4984,39.0,59.0,61.0,0.03521228109116184
4985,39.0,61.0,63.0,0.025838199900858227
4986,39.0,63.0,65.0,0.019238351343363158
4987,39.0,65.0,67.0,0.014533121753351877
4988,39.0,67.0,69.0,0.011141162492266432
4989,39.0,69.0,71.0,0.008670267284612912
4990,39.0,71.0,73.0,0.006851731659917024
4991,39.0,73.0,75.0,0.005499271174549715
4992,39.0,75.0,77.0,0.004482508057986244
4993,39.0,77.0,79.0,0.003709458268239353
4994,39.0,79.0,81.0,0.0031147607560739754
4995,39.0,81.0,83.0,0.002651661705830803
4996,39.0,83.0,85.0,0.0022865003774327625
4997,39.0,85.0,87.0,0.00199488509449805
4998,39.0,87.0,89.0,0.0017590234626314663
4999,39.0,89.0,91.0,0.0015658475071634037
5000,39.0,91.0,93.0,0.001405690046397897
5001,39.0,93.0,95.0,0.0012713455534740063
5002,39.0,95.0,97.0,0.0011574005870670784
5003,39.0,97.0,99.0,0.001059754116785449
5004,39.0,99.0,101.0,0.0009752722193995915
5005,39.0,101.0,103.0,0.0009015382721610926
5006,39.0,103.0,105.0,0.0008366713090723968
5007,39.0,105.0,107.0,0.0007791932408048388
5008,39.0,107.0,109.0,0.000727931257209647
5009,39.0,109.0,111.0,0.0006819456754933138
5010,39.0,111.0,113.0,0.0006404762765482366
5011,39.0,113.0,115.0,0.0006029021378125901
5012,39.0,115.0,117.0,0.0005687113664118136
5013,39.0,117.0,119.0,0.0005374781298789384
5014,39.0,119.0,121.0,0.0005088450906733863
5015,39.0,121.0,123.0,0.00048250985682155023
5016,39.0,123.0,125.0,0.0004582144243634144
5017,39.0,125.0,127.0,0.00043573686449222687
5018,41.0,43.0,45.0,4.032415521706824
5019,41.0,45.0,47.0,1.3038521500110931
5020,41.0,47.0,49.0,0.630198988511846
5021,41.0,49.0,51.0,0.35876529813502367
5022,41.0,51.0,53.0,0.22244879515808091
5023,41.0,53.0,55.0,0.14542237389816448
5024,41.0,55.0,57.0,0.0985695845243233
5025,41.0,57.0,59.0,0.06859780744249933
5026,41.0,59.0,61.0,0.04872842016300272
5027,41.0,61.0,63.0,0.035211745660505306
5028,41.0,63.0,65.0,0.025837729848102745
5029,41.0,65.0,67.0,0.019237933730339773
5030,41.0,67.0,69.0,0.01453274649782392
5031,41.0,69.0,71.0,0.011140821677637483
5032,41.0,71.0,73.0,0.008669954643890546
5033,41.0,73.0,75.0,0.006851442188481577
5034,41.0,75.0,77.0,0.005499000838379009
5035,41.0,77.0,79.0,0.004482253572805836
5036,41.0,79.0,81.0,0.0037092169315106893
5037,41.0,81.0,83.0,0.0031145303184503606
5038,41.0,83.0,85.0,0.0026514402721655797
5039,41.0,85.0,87.0,0.002286286329963541
5040,41.0,87.0,89.0,0.0019946770326967206
5041,41.0,89.0,91.0,0.001758820155583346
5042,41.0,91.0,93.0,0.0015656478553512862
5043,41.0,93.0,95.0,0.0014054930505082025
5044,41.0,95.0,97.0,0.0012711502883889017
5045,41.0,97.0,99.0,0.0011572061796021986
5046,41.0,99.0,101.0,0.0010595597260146354
5047,41.0,101.0,103.0,0.000975077018606503
5048,41.0,103.0,105.0,0.0009013414315827833
5049,41.0,105.0,107.0,0.0008364719786723186
5050,41.0,107.0,109.0,0.0007789905323307388
5051,41.0,109.0,111.0,0.0007277242247562127
5052,41.0,111.0,113.0,0.0006817332936785436
5053,41.0,113.0,115.0,0.000640257415157313
5054,41.0,115.0,117.0,0.0006026755311873896
5055,41.0,117.0,119.0,0.0005684755745456911
5056,41.0,119.0,121.0,0.0005372314852814183
5057,41.0,121.0,123.0,0.0005085856196584866
5058,41.0,123.0,125.0,0.00048223515799338326
5059,41.0,125.0,127.0,0.00045792149763383
5060,43.0,45.0,47.0,4.03241355353113
5061,43.0,47.0,49.0,1.3038505815873571
5062,43.0,49.0,51.0,0.6301977239562369
5063,43.0,51.0,53.0,0.3587642658836747
5064,43.0,53.0,55.0,0.2224479415799343
5065,43.0,55.0,57.0,0.14542165862315065
5066,43.0,57.0,59.0,0.09856897701841855
5067,43.0,59.0,61.0,0.06859728449082622
5068,43.0,61.0,63.0,0.04872796401556409
5069,43.0,63.0,65.0,0.03521134266243972
5070,43.0,65.0,67.0,0.02583736942499454
5071,43.0,67.0,69.0,0.019237607634280438
5072,43.0,69.0,71.0,0.014532448245403465
5073,43.0,71.0,73.0,0.011140546129542683
5074,43.0,73.0,75.0,0.008669697689231273
5075,43.0,75.0,77.0,0.006851200506766228
5076,43.0,77.0,79.0,0.005498771719205139
5077,43.0,79.0,81.0,0.00448203477855736
5078,43.0,81.0,83.0,0.00370900659218059
5079,43.0,83.0,85.0,0.0031143268505123695
5080,43.0,85.0,87.0,0.002651242315480584
5081,43.0,87.0,89.0,0.0022860926982218865
5082,43.0,89.0,91.0,0.001994486674012849
5083,43.0,91.0,93.0,0.0017586321206810654
5084,43.0,93.0,95.0,0.0015654612713774108
5085,43.0,95.0,97.0,0.0014053070989546515
5086,43.0,97.0,99.0,0.0012709641859191614
5087,43.0,99.0,101.0,0.0011570191608021377
5088,43.0,101.0,103.0,0.0010593710272404355
5089,43.0,103.0,105.0,0.0009748858621934954
5090,43.0,105.0,107.0,0.0009011470097249515
5091,43.0,107.0,109.0,0.0008362734362782204
5092,43.0,109.0,111.0,0.0007787869481067911
5093,43.0,111.0,113.0,0.0007275145896379585
5094,43.0,113.0,115.0,0.0006815164854470472
5095,43.0,115.0,117.0,0.0006400321674506979
5096,43.0,117.0,119.0,0.0006024403936856319
5097,43.0,119.0,121.0,0.0005682288579636659
5098,43.0,121.0,123.0,0.0005369711789241331
5099,43.0,123.0,125.0,0.0005083092628663938
5100,43.0,125.0,127.0,0.0004819396581155974
5101,45.0,47.0,49.0,4.0324122422576725
5102,45.0,49.0,51.0,1.3038495206567422
5103,45.0,51.0,53.0,0.6301968544503804
5104,45.0,53.0,55.0,0.3587635436201746
5105,45.0,55.0,57.0,0.22244733328018218
5106,45.0,57.0,59.0,0.1454211391009661
5107,45.0,59.0,61.0,0.09856852711252584
5108,45.0,61.0,63.0,0.0685968895406032
5109,45.0,63.0,65.0,0.048727612734331016
5110,45.0,65.0,67.0,0.03521102630227996
5111,45.0,67.0,69.0,0.025837081155815775
5112,45.0,69.0,71.0,0.019237342080666867
5113,45.0,71.0,73.0,0.014532201139953044
5114,45.0,73.0,75.0,0.011140314052393671
5115,45.0,75.0,77.0,0.008669477871518519
5116,45.0,77.0,79.0,0.006850990681609187
5117,45.0,79.0,81.0,0.005498570008119444
5118,45.0,81.0,83.0,0.004481839604325161
5119,45.0,83.0,85.0,0.0037088166115205393
5120,45.0,85.0,87.0,0.0031141409015842045
5121,45.0,87.0,89.0,0.002651059376505324
5122,45.0,89.0,91.0,0.0022859118544150472
5123,45.0,91.0,93.0,0.00199430709070237
5124,45.0,93.0,95.0,0.0017584530209723143
5125,45.0,95.0,97.0,0.0015652819170880253
5126,45.0,97.0,99.0,0.0014051267737977755
5127,45.0,99.0,101.0,0.001270782180091204
5128,45.0,101.0,103.0,0.0011568347562490484
5129,45.0,103.0,105.0,0.0010591834829412373
5130,45.0,105.0,107.0,0.0009746943988237118
5131,45.0,107.0,109.0,0.0009009507930413906
5132,45.0,109.0,111.0,0.0008360715584954867
5133,45.0,111.0,113.0,0.0007785784063871863
5134,45.0,113.0,115.0,0.0007272982605051777
5135,45.0,115.0,117.0,0.0006812910932511781
5136,45.0,117.0,119.0,0.0006397962434545115
5137,45.0,119.0,121.0,0.0006021922189222984
5138,45.0,121.0,123.0,0.000567966376606048
5139,45.0,123.0,125.0,0.0005366918618615255
5140,45.0,125.0,127.0,0.0005080099133176717
5141,47.0,49.0,51.0,4.032411339899381
5142,47.0,51.0,53.0,1.303848777894399
5143,47.0,53.0,55.0,0.6301962344424792
5144,47.0,55.0,57.0,0.358763018600752
5145,47.0,57.0,59.0,0.22244688222243114
5146,47.0,59.0,61.0,0.1454207459978496
5147,47.0,61.0,63.0,0.09856817970836901
5148,47.0,63.0,65.0,0.06859657839292338
5149,47.0,65.0,67.0,0.048727330518001155
5150,47.0,67.0,69.0,0.0352107672918891
5151,47.0,69.0,71.0,0.025836840839345745
5152,47.0,71.0,73.0,0.019237116870159512
5153,47.0,73.0,75.0,0.014531988153971262
5154,47.0,75.0,77.0,0.011140110951753587
5155,47.0,77.0,79.0,0.008669282734637379
5156,47.0,79.0,81.0,0.006850801909378319
5157,47.0,81.0,83.0,0.005498386250826333
5158,47.0,83.0,85.0,0.004481659705066018
5159,47.0,85.0,87.0,0.0037086395619537887
5160,47.0,87.0,89.0,0.003113965806912422
5161,47.0,89.0,91.0,0.002650885427334229
5162,47.0,91.0,93.0,0.002285738303698194
5163,47.0,93.0,95.0,0.001994133234386103
5164,47.0,95.0,97.0,0.001758278181252057
5165,47.0,97.0,99.0,0.0015651054273957063
5166,47.0,99.0,101.0,0.0014049479647812863
5167,47.0,101.0,103.0,0.0012706003659379086
5168,47.0,103.0,105.0,0.00115664922074777
5169,47.0,105.0,107.0,0.0010589934646847259
5170,47.0,107.0,109.0,0.0009744990749174752
5171,47.0,109.0,111.0,0.0009007492605992984
5172,47.0,111.0,113.0,0.0008358628130370263
5173,47.0,113.0,115.0,0.0007783613159106015
5174,47.0,115.0,117.0,0.0007270715332672768
5175,47.0,117.0,119.0,0.0006810532355871028
5176,47.0,119.0,121.0,0.0006395455002393205
